lfprt,educ,expr,age
1,12,3,18
1,8,13,40
0,5,7,40
0,5,8,31
0,5,3,35
0,10,5,51
0,5,7,40
0,9,5,26
0,4,6,18
0,8,4,32
0,11,6,32
0,6,9,34
0,4,8,19
0,10,10,40
0,8,1,29
0,5,8,28
0,7,8,34
0,9,10,34
0,3,9,21
1,8,11,23
0,6,4,18
0,4,11,41
0,14,2,29
0,9,6,49
0,10,3,32
0,12,5,35
0,10,4,31
1,7,7,18
0,7,8,24
0,3,5,51
0,2,2,36
0,9,5,23
1,7,10,20
1,12,10,38
0,4,7,20
1,9,11,20
0,4,5,32
0,15,11,49
0,5,4,33
0,9,5,31
1,9,9,30
1,10,10,24
1,13,9,31
1,5,10,18
0,11,8,38
0,4,4,20
0,7,12,46
0,0,10,36
0,6,10,30
1,5,10,20
0,9,10,37
0,9,2,30
1,8,9,18
0,6,4,36
1,6,12,26
0,8,6,51
0,4,11,53
0,9,2,44
0,5,4,28
0,3,6,43
0,6,7,22
0,4,3,23
0,11,5,31
1,8,9,28
0,10,6,51
0,3,6,18
0,12,4,34
1,6,9,18
1,10,8,20
0,6,13,51
0,12,9,39
1,9,12,32
0,6,12,46
0,11,6,36
1,6,11,18
1,12,6,18
0,2,5,22
0,6,5,34
0,8,11,42
0,7,8,25
0,13,6,30
1,8,7,19
1,5,9,21
0,8,10,44
0,10,8,33
0,7,7,41
0,5,5,59
0,7,2,32
0,8,4,50
0,3,9,29
0,8,5,40
1,3,13,27
1,11,6,19
1,12,6,18
0,5,-0,36
1,4,12,24
0,9,2,18
0,4,10,34
0,8,4,24
