lfprt,educ,expr,age
1,7,13,25
0,10,7,38
0,7,4,33
0,7,4,20
0,2,9,23
0,7,11,52
0,7,9,38
0,12,5,34
0,4,5,27
1,8,13,34
1,10,7,25
0,6,8,39
1,6,14,31
1,12,9,18
0,6,4,18
0,3,4,43
1,12,11,31
0,9,7,31
0,7,7,26
0,7,8,30
1,7,13,30
0,6,7,22
0,9,-0,36
0,11,8,47
1,8,7,21
0,7,4,30
0,9,3,35
0,6,4,19
0,8,5,18
1,4,14,21
0,9,7,27
0,10,7,35
1,11,7,18
0,12,5,38
1,9,12,18
1,12,8,26
1,10,8,27
0,9,4,22
0,7,6,18
0,8,7,42
0,5,7,31
0,4,6,41
0,8,10,35
1,11,9,29
0,6,3,18
1,12,10,28
0,7,6,20
0,7,5,39
0,11,5,28
1,8,11,25
1,10,9,32
0,6,4,20
0,8,5,22
1,10,11,23
1,11,8,26
0,7,10,36
1,5,11,27
1,13,8,34
1,11,7,24
0,9,7,44
1,11,7,24
0,7,8,55
1,4,11,25
0,9,8,30
0,9,5,34
0,4,7,39
0,8,0,26
0,7,0,18
0,6,8,50
0,11,6,39
1,6,9,24
0,5,4,26
0,5,5,18
0,8,10,32
1,7,10,29
0,7,2,33
0,12,3,23
1,11,12,18
0,8,11,37
1,12,14,27
0,7,9,33
0,1,10,30
0,12,7,34
0,7,8,38
1,7,9,20
0,11,3,47
1,13,10,30
0,3,7,18
0,10,8,45
0,4,10,39
0,7,9,34
0,9,1,29
0,9,5,32
1,9,8,18
1,11,9,22
0,6,8,40
0,7,4,37
1,8,8,18
0,8,5,32
1,11,12,28
0,8,10,34
0,10,7,32
0,6,10,34
0,11,8,51
1,8,6,18
0,8,5,41
0,5,4,43
0,8,6,30
1,6,10,18
0,6,2,20
0,7,9,37
0,9,1,18
0,5,7,34
0,8,6,32
1,11,10,34
0,7,8,48
1,11,14,30
0,7,9,38
0,8,8,31
0,2,8,63
0,4,9,42
0,6,4,21
0,6,7,19
0,4,6,41
0,2,14,50
0,-0,11,36
0,10,6,32
1,9,10,18
0,11,1,38
1,11,11,27
0,5,7,31
0,11,4,39
1,5,12,18
0,10,8,32
0,6,5,18
0,9,11,38
1,8,10,26
0,10,6,28
1,7,10,20
0,3,6,27
1,10,8,22
0,10,2,31
0,9,5,24
0,6,8,22
0,8,10,39
0,6,7,23
0,7,10,33
0,9,7,30
0,8,5,18
0,3,11,32
0,8,11,37
0,10,9,36
1,6,13,24
0,9,8,30
1,6,12,32
0,3,8,28
0,9,10,36
0,5,11,43
0,3,10,42
0,-0,10,18
1,8,13,23
0,10,4,28
1,5,11,20
0,4,8,33
0,9,11,43
1,6,14,26
0,5,7,33
1,4,11,24
0,10,11,39
0,6,7,19
0,7,4,30
0,6,9,34
0,14,8,40
0,9,3,28
0,5,8,21
0,5,8,24
1,10,12,36
0,8,4,51
0,6,8,23
0,4,3,27
1,9,9,24
0,9,8,28
0,6,6,26
0,6,4,33
0,1,4,48
0,5,8,30
0,6,1,39
0,9,11,42
0,8,4,40
0,8,4,47
1,9,11,34
1,7,11,18
0,4,5,41
1,4,10,19
0,7,6,27
1,8,11,28
0,7,10,44
0,7,5,23
0,9,8,35
0,7,8,45
1,6,10,25
1,6,9,24
0,1,7,32
1,9,11,28
1,16,8,22
0,7,5,35
0,9,4,35
0,5,2,41
0,4,11,44
0,6,8,29
0,8,6,38
1,8,10,18
0,5,8,21
0,7,3,18
1,8,9,26
0,5,11,39
0,6,8,40
0,6,7,40
0,4,5,49
1,7,10,26
0,6,3,19
1,10,6,18
0,6,3,33
0,9,-0,34
0,7,8,32
0,8,2,26
0,6,8,45
1,6,13,20
0,4,3,56
0,9,9,32
0,5,7,28
0,1,5,41
1,10,10,31
0,3,13,43
0,7,6,47
1,8,8,18
0,2,6,38
1,8,11,33
0,8,8,42
1,8,8,18
0,5,11,42
0,3,10,35
0,11,6,47
0,7,4,18
0,4,12,30
0,4,7,30
0,8,2,33
0,8,6,56
0,5,7,35
0,7,9,47
0,10,5,22
0,8,1,18
1,7,11,27
1,3,11,22
1,6,14,26
0,9,8,36
0,8,8,30
0,6,7,21
0,12,11,44
1,6,10,22
0,5,7,43
0,7,7,37
1,13,4,18
0,11,5,40
0,4,9,42
0,9,3,36
1,10,8,28
1,6,13,35
0,5,10,47
0,4,9,38
0,5,9,33
0,1,9,21
0,5,7,23
0,9,3,22
0,6,7,29
1,12,11,33
0,3,8,35
0,8,3,38
0,6,5,33
0,7,5,43
1,7,15,34
0,5,6,18
1,7,12,18
0,11,4,38
0,5,8,41
0,7,4,29
0,9,10,48
1,9,5,18
0,7,5,25
1,9,11,27
0,9,6,24
0,10,4,26
1,10,8,23
0,9,5,39
1,12,13,30
1,7,7,18
0,8,7,36
0,6,3,34
1,8,15,46
0,7,7,33
0,4,5,25
0,3,-0,44
0,9,5,23
1,9,10,26
0,7,8,25
1,7,11,24
0,11,2,34
0,8,9,32
0,6,5,18
0,7,8,35
1,7,12,22
0,5,10,30
0,7,8,26
1,14,10,33
0,8,8,35
1,8,11,23
0,11,6,35
0,7,3,30
0,6,8,25
0,8,5,30
0,10,6,40
0,9,7,39
1,9,9,25
1,7,11,26
0,3,11,39
1,7,11,29
0,8,12,43
0,8,3,18
0,8,9,36
0,5,8,33
0,6,1,39
0,6,11,35
0,7,5,39
0,6,6,23
0,5,6,45
0,11,5,33
0,11,7,39
1,6,15,24
0,6,6,43
0,4,8,30
1,7,10,18
1,11,8,31
1,12,6,20
1,7,7,18
0,9,9,31
0,3,11,35
1,11,9,18
1,11,13,46
0,2,8,37
0,6,5,35
1,10,9,32
0,3,9,53
0,7,7,29
0,5,9,31
1,9,11,30
0,9,3,30
0,6,7,29
0,7,8,32
1,10,9,18
0,6,4,29
0,6,7,32
0,10,4,18
0,8,10,33
0,5,4,26
0,4,10,37
0,7,6,18
0,9,6,37
0,7,6,24
1,9,8,26
0,13,6,30
0,3,6,33
0,4,10,28
1,11,5,18
0,8,11,39
1,9,11,18
0,11,7,29
1,9,9,27
0,5,9,32
0,6,4,25
1,10,15,29
0,3,11,26
0,7,8,27
0,9,0,18
0,9,4,32
0,6,4,34
1,8,8,22
0,8,11,42
0,5,4,27
0,1,7,48
1,8,8,19
0,5,6,18
1,10,6,20
1,5,8,18
0,8,9,34
1,9,16,42
1,9,11,27
1,10,11,29
1,8,9,27
1,13,12,41
0,4,3,48
1,13,9,19
0,10,9,42
0,3,6,29
0,9,9,31
0,9,10,50
0,6,6,21
0,3,13,35
1,9,8,23
0,3,6,22
0,6,8,25
0,14,3,36
0,6,6,41
0,8,6,42
1,11,9,18
0,7,5,29
0,7,8,53
0,9,3,29
1,6,11,22
1,5,11,21
0,7,9,38
0,12,4,41
1,14,12,24
0,4,7,37
0,4,4,21
0,8,9,48
0,9,11,37
0,7,6,36
1,9,11,32
0,8,9,37
0,9,2,18
0,4,7,37
1,7,11,26
1,12,6,18
0,6,11,37
0,6,3,31
1,9,14,20
1,12,8,27
0,9,8,40
1,8,10,28
0,6,7,26
1,9,5,18
1,11,10,25
1,13,11,34
0,6,5,27
1,5,10,24
1,10,9,25
0,6,7,40
1,9,10,31
0,9,7,38
1,6,10,25
0,8,4,50
0,8,1,46
1,12,8,29
0,5,6,46
0,8,4,38
0,5,6,20
1,6,12,18
1,12,10,23
1,8,12,25
0,3,5,34
1,10,12,18
0,3,3,39
0,5,8,25
0,5,5,32
0,6,9,38
0,4,5,42
1,9,11,35
1,5,9,21
0,3,13,41
0,2,12,29
0,9,1,25
0,8,5,34
0,5,5,30
0,9,5,21
0,11,11,42
0,6,9,30
0,6,8,33
0,4,8,18
1,11,8,26
0,4,5,28
0,7,8,27
0,5,4,58
0,6,8,24
0,3,5,47
0,8,7,61
0,8,5,32
1,2,11,21
1,11,4,18
0,11,6,34
1,3,11,21
0,1,10,45
0,8,4,23
0,5,6,29
0,7,8,29
0,4,6,28
0,11,8,39
0,9,7,36
0,11,6,28
1,8,8,18
1,9,10,28
0,6,10,44
1,9,10,27
0,4,6,18
1,12,9,35
0,6,4,33
0,1,7,19
0,5,3,48
0,5,11,34
0,7,8,34
1,6,13,28
1,4,10,18
0,5,6,34
0,10,8,40
1,10,8,25
0,6,9,42
0,6,9,43
1,9,8,21
0,4,6,34
1,10,12,22
0,6,9,35
0,6,10,33
0,12,11,49
0,8,9,42
1,6,11,25
0,8,5,41
0,6,8,33
1,7,7,19
0,7,7,31
1,10,11,24
0,8,7,35
0,7,4,31
0,4,8,20
0,5,9,39
0,11,9,37
0,12,7,31
0,4,6,41
1,11,8,21
0,4,5,25
0,3,11,32
0,9,6,31
0,5,8,35
1,8,10,29
0,9,4,41
0,4,9,50
0,5,9,37
1,7,11,31
0,4,12,46
1,7,12,22
0,8,14,47
0,5,4,37
0,8,5,51
1,8,9,19
0,6,3,32
0,1,4,39
0,10,11,49
1,8,7,18
0,6,9,31
0,10,7,45
0,9,4,42
0,8,4,22
1,6,10,26
1,8,12,18
0,5,5,18
0,3,6,27
0,8,9,35
0,4,6,29
0,9,8,52
0,7,0,32
0,8,2,36
0,5,9,32
1,7,10,20
1,7,11,28
0,7,5,28
1,9,6,18
0,5,9,33
1,5,12,28
0,2,11,36
0,8,3,18
1,8,8,18
0,6,5,46
0,6,9,30
0,4,9,22
1,10,7,24
0,7,6,49
0,8,6,33
1,6,10,23
1,10,10,34
0,2,5,29
1,9,14,36
0,3,8,37
1,4,11,22
1,7,13,31
0,4,12,32
0,11,6,32
0,3,8,27
1,9,10,33
0,10,4,36
0,3,5,31
0,12,6,33
0,3,5,25
0,6,9,30
1,14,2,18
0,12,8,39
0,3,11,46
0,8,9,42
0,6,8,26
0,9,7,42
1,11,8,29
0,10,9,41
0,7,8,29
0,7,9,36
0,9,3,35
1,10,10,18
0,10,8,36
0,10,3,24
0,6,9,32
0,11,5,23
0,7,8,49
0,8,5,36
1,4,10,21
0,12,9,37
1,10,11,34
0,4,13,40
1,4,10,22
1,12,8,23
1,8,9,20
0,4,8,24
0,11,6,39
0,8,3,49
0,9,4,44
0,6,4,22
0,5,6,24
0,9,3,28
1,8,9,25
0,11,8,42
0,5,2,24
0,12,2,34
0,10,6,29
0,10,9,37
0,3,6,27
0,10,3,36
0,12,3,22
1,4,10,23
1,13,8,26
0,8,9,29
0,3,5,41
0,10,7,33
1,10,11,32
0,10,7,34
0,1,7,18
0,6,3,29
0,9,6,37
1,10,12,26
0,3,5,24
0,9,9,36
0,7,7,26
0,8,9,29
1,6,11,27
0,4,8,40
0,10,6,41
0,3,3,28
1,8,7,18
0,6,9,35
1,9,9,27
0,9,8,45
0,7,6,38
1,10,8,22
0,7,8,25
1,10,9,23
0,6,5,40
0,2,8,19
0,6,13,39
0,2,5,18
1,15,12,22
0,6,7,34
0,8,3,19
0,2,12,42
0,8,11,41
1,14,6,22
0,9,6,28
0,2,11,32
0,6,7,33
1,10,8,18
1,10,5,18
0,6,8,31
1,12,11,30
1,6,11,18
0,5,7,27
0,5,7,29
1,10,7,26
0,5,7,34
0,7,6,34
0,6,13,40
0,10,7,31
0,5,6,36
0,8,7,26
0,6,4,18
0,15,6,38
1,12,8,20
0,12,4,31
0,7,8,52
0,6,10,47
0,9,4,42
0,3,7,21
0,6,6,36
0,3,9,33
0,8,10,38
1,11,11,39
1,8,7,18
0,8,7,31
0,4,8,29
0,4,8,48
1,7,11,18
1,9,6,21
1,10,10,26
0,9,6,38
0,12,2,33
0,8,4,33
0,7,3,37
0,12,5,27
0,8,11,39
1,14,7,21
0,13,5,34
0,1,6,29
0,6,3,34
0,1,10,32
0,4,7,26
0,10,2,18
1,7,10,26
1,10,13,26
0,5,5,31
1,9,10,21
1,7,10,24
1,7,9,23
0,11,7,31
0,5,10,33
0,6,5,29
0,12,8,40
0,14,6,39
1,11,8,18
0,6,8,44
0,-0,7,31
0,4,4,36
0,6,9,34
0,7,6,20
0,7,8,34
0,4,9,38
1,15,8,18
0,3,15,38
0,12,2,34
0,12,8,34
0,10,8,36
0,2,10,32
0,7,6,50
0,6,8,41
1,9,9,18
0,11,2,39
0,4,9,31
1,12,6,19
1,12,10,18
0,3,9,40
1,9,7,22
0,4,5,36
0,11,4,36
0,9,5,33
0,6,6,39
0,7,6,37
0,5,6,18
0,3,7,38
0,4,12,41
1,6,8,19
1,14,8,34
0,3,5,20
1,10,8,23
0,4,6,32
0,7,0,38
0,7,7,32
0,4,10,27
0,3,11,26
0,9,8,34
0,12,7,32
0,6,3,32
1,11,8,20
0,8,5,38
0,9,4,50
0,6,8,42
0,-0,6,29
1,7,10,18
1,5,11,24
0,8,4,30
0,8,7,39
0,6,3,25
0,6,7,35
0,9,6,32
1,6,11,30
1,8,12,36
1,9,10,20
0,7,7,30
0,9,7,27
1,7,11,20
0,7,8,40
0,11,8,37
