lfprt,educ,expr,age
0,9,7,29
1,7,11,18
0,10,6,42
1,8,6,18
1,11,7,28
0,10,5,27
0,4,10,34
0,4,9,52
0,10,3,33
0,4,9,38
1,12,5,24
0,10,8,39
1,8,10,27
0,7,13,47
0,8,7,41
0,2,5,26
1,14,9,36
0,7,6,47
0,4,8,42
0,4,10,33
0,5,3,39
1,11,10,19
1,9,10,29
0,1,7,32
0,6,7,35
0,8,12,39
0,9,4,37
0,5,6,39
0,6,7,32
0,10,5,39
0,10,3,26
1,10,8,18
0,6,10,34
0,5,8,53
0,6,10,28
0,8,6,40
0,12,5,30
1,12,11,34
0,5,10,32
0,6,5,18
0,1,8,34
0,8,6,36
0,8,7,37
0,8,5,40
1,9,8,23
1,13,8,33
0,3,9,30
0,8,6,20
1,6,8,21
1,9,10,18
0,5,8,50
1,13,8,34
0,2,4,45
0,10,4,29
0,7,11,35
0,3,7,37
1,12,10,39
0,3,6,21
0,2,6,33
1,5,15,18
1,7,10,23
0,5,6,39
0,8,9,44
0,3,4,32
0,12,7,35
0,10,8,38
0,7,6,25
1,8,11,33
0,8,10,33
0,2,8,30
0,1,5,25
1,16,8,35
1,14,9,39
0,10,6,38
0,6,7,34
0,11,8,40
1,16,9,35
0,9,5,33
0,1,4,18
0,12,9,43
1,9,14,21
0,7,8,34
0,6,9,48
1,5,9,18
1,16,12,32
0,6,13,37
1,7,11,32
1,8,16,44
0,5,5,25
0,9,6,44
1,7,14,31
1,7,13,18
0,7,5,35
0,4,5,35
1,12,7,18
0,8,9,37
0,5,9,33
0,5,9,24
0,7,5,18
0,10,8,30
0,12,6,35
0,5,11,42
0,9,7,32
0,6,6,31
0,9,4,40
1,14,6,28
0,8,8,26
1,14,5,18
0,9,5,48
0,1,14,50
1,5,8,18
0,11,3,59
0,6,9,36
0,8,10,42
0,9,4,27
0,3,12,47
0,2,10,25
0,9,10,38
0,-0,2,18
0,5,8,36
0,4,5,31
0,5,7,32
0,7,8,35
0,8,7,24
1,5,8,18
0,6,4,29
1,6,7,18
0,6,7,27
0,3,8,23
0,8,7,30
0,6,10,41
0,7,5,44
1,6,9,18
0,7,5,30
0,8,5,29
0,11,3,45
0,7,6,29
0,7,2,29
0,11,6,32
1,8,10,26
0,4,8,40
0,6,9,50
1,17,3,21
1,11,15,40
0,14,4,36
0,8,4,36
0,11,2,46
0,6,6,39
0,8,4,40
0,10,6,35
1,13,7,31
0,12,4,31
0,1,9,42
1,13,11,38
1,10,7,18
0,13,4,53
0,4,11,39
0,7,6,47
0,4,7,35
0,7,8,26
0,7,5,31
0,4,13,39
1,9,10,19
0,5,5,56
0,2,7,29
0,3,7,24
0,4,7,32
0,3,10,23
0,9,4,34
0,10,7,44
1,10,6,23
0,13,7,33
0,10,5,42
0,4,10,28
0,3,5,18
0,3,10,44
0,11,5,40
0,9,3,32
0,6,8,39
1,11,7,19
1,6,11,30
0,9,3,34
1,11,11,36
0,10,9,34
0,5,10,36
0,6,3,38
0,8,7,34
0,11,4,46
0,10,5,44
0,5,5,33
0,10,2,25
0,8,6,44
0,9,7,36
0,5,10,32
0,4,9,31
0,5,11,32
0,8,6,49
0,7,5,18
0,8,7,31
1,3,9,18
0,9,6,31
0,5,6,36
0,6,7,31
1,5,16,20
0,8,5,28
1,10,9,18
0,5,7,44
0,8,8,36
1,7,12,33
1,9,9,30
0,6,8,44
0,8,7,37
1,12,10,31
1,8,13,31
1,10,5,20
0,5,2,18
1,7,13,36
0,5,8,20
0,8,5,27
1,6,7,18
0,7,9,45
0,9,6,33
0,3,10,23
1,7,17,37
0,5,2,30
1,5,11,24
1,7,10,23
0,4,7,21
1,7,13,23
0,8,7,35
1,14,14,52
0,12,7,42
0,13,6,48
0,6,5,38
0,2,1,44
0,13,4,43
0,7,7,29
1,11,11,33
0,11,6,33
0,10,11,44
0,6,10,32
1,5,9,19
1,11,8,27
0,5,7,28
0,10,7,40
1,9,13,18
0,6,5,47
0,5,8,36
0,7,4,32
0,4,4,33
0,10,8,45
0,2,0,30
0,3,8,37
0,2,5,27
0,6,9,43
1,10,11,35
0,4,12,32
0,8,10,39
0,9,8,57
0,6,4,44
0,7,1,30
0,2,5,33
0,6,4,26
0,11,4,40
0,7,8,25
1,5,12,22
1,7,10,29
0,10,11,47
0,6,5,20
0,4,11,36
1,11,10,33
0,6,6,36
1,10,9,29
0,8,5,35
0,9,7,25
1,5,10,22
0,10,8,33
1,11,14,28
0,5,7,29
0,6,10,33
0,5,9,37
0,8,5,40
1,6,13,28
0,6,8,28
0,8,4,18
0,8,6,23
0,5,7,31
0,6,4,39
1,10,7,23
1,11,10,25
1,5,12,27
1,9,5,18
0,8,6,34
0,3,7,32
0,4,5,34
0,4,9,26
1,8,13,40
0,4,10,38
0,10,5,26
0,10,3,37
0,8,7,30
1,3,14,26
1,3,9,18
0,2,6,25
0,9,7,26
1,11,6,18
0,9,10,57
0,13,5,34
0,8,3,42
0,6,3,36
0,4,3,18
0,9,4,46
0,6,1,26
0,8,5,33
0,14,3,47
1,8,8,18
1,13,10,27
1,12,10,38
1,12,6,24
0,7,6,61
0,5,3,22
0,5,8,24
0,6,6,41
0,4,4,41
1,11,10,24
0,6,9,31
1,9,9,24
0,10,5,36
1,10,14,34
0,9,5,39
0,10,4,28
0,5,-0,29
0,9,1,36
1,12,4,18
0,4,10,29
0,5,14,38
0,10,5,23
1,5,11,26
0,5,5,46
0,13,7,40
0,5,1,33
0,5,4,35
0,8,8,46
0,5,8,27
0,6,3,28
1,8,11,27
0,10,6,31
0,7,11,39
1,11,7,18
0,12,9,53
0,7,5,27
0,3,12,46
0,3,5,20
0,12,6,31
0,7,7,37
1,10,10,34
0,9,5,30
0,5,8,36
0,7,8,29
1,7,11,19
0,8,4,25
0,8,4,25
1,10,9,19
0,7,5,21
0,9,7,43
0,2,3,27
0,4,7,18
0,13,4,40
1,9,11,34
0,9,7,28
1,10,5,18
0,5,3,30
0,10,8,31
0,6,5,28
0,5,7,48
0,5,9,46
0,8,6,26
0,5,10,27
0,8,9,29
0,10,4,39
0,6,4,21
0,7,7,24
1,12,3,18
1,7,12,29
0,13,7,38
1,6,11,30
0,4,10,32
0,9,9,48
1,9,10,22
0,12,4,24
0,7,5,39
0,5,7,29
0,6,5,36
0,5,6,29
0,11,5,32
1,2,16,22
0,4,13,39
0,5,4,23
0,10,9,41
0,8,10,44
1,7,13,31
0,5,6,50
1,8,8,18
1,9,11,33
0,2,8,29
0,5,4,28
0,12,6,31
0,4,6,23
0,7,5,36
0,5,5,18
0,13,5,27
1,12,9,33
1,5,12,29
1,8,7,18
0,9,9,32
0,8,6,43
1,7,12,32
1,10,10,34
1,10,12,18
0,7,10,39
0,3,5,18
1,10,6,22
1,14,8,22
0,8,8,31
0,4,8,36
1,10,12,37
0,8,5,45
0,8,4,38
1,8,9,18
0,8,7,26
0,9,6,51
1,10,9,28
0,9,3,33
0,1,10,49
0,5,9,25
1,9,6,18
0,10,0,26
1,11,8,18
0,7,9,45
0,7,9,35
0,6,9,35
0,9,7,66
1,11,9,34
0,6,7,20
