lfprt,educ,expr,age
0,4,8,32
1,12,9,29
1,10,9,23
0,6,5,27
0,8,7,47
0,7,5,18
0,8,5,28
1,12,8,24
0,10,6,27
1,10,9,27
0,11,2,20
0,0,10,18
0,8,1,22
1,8,13,28
0,8,7,60
1,6,7,18
1,12,14,20
0,6,8,32
0,9,5,34
1,15,4,25
0,5,9,46
0,1,5,38
1,13,8,30
0,6,11,33
0,2,6,33
1,9,7,22
0,6,9,37
0,4,5,47
0,8,12,39
0,5,10,34
0,7,6,47
1,6,12,18
0,4,4,27
0,7,10,33
0,9,6,27
1,9,11,18
0,6,5,40
0,7,5,27
0,8,6,25
0,9,5,37
1,8,10,28
1,10,14,43
0,1,10,33
1,10,12,38
0,9,6,25
0,12,8,40
1,11,9,32
1,12,10,26
0,6,7,35
0,6,10,31
0,7,2,18
0,2,9,34
0,7,5,46
0,12,2,19
1,4,10,18
0,6,6,21
0,6,8,28
0,8,6,36
0,4,10,25
0,2,6,47
1,14,13,18
1,9,10,18
0,7,7,39
0,7,10,31
0,13,6,42
0,11,2,34
0,7,6,27
0,5,10,36
0,7,6,36
0,6,8,49
0,5,4,29
0,6,10,44
0,6,7,23
0,10,6,30
0,4,6,24
0,8,6,33
1,11,14,24
0,8,6,23
0,5,7,34
0,6,5,41
1,13,5,26
0,11,5,45
0,10,9,44
0,10,8,31
0,10,5,50
0,6,4,47
0,10,5,26
0,7,8,38
0,8,5,24
0,7,6,39
0,6,6,33
0,1,8,19
0,9,4,44
1,13,12,30
0,6,8,40
0,8,10,33
0,6,6,32
1,11,10,34
0,9,7,25
1,8,11,30
0,4,3,30
0,-0,11,31
0,7,6,28
1,11,6,19
1,9,8,26
0,8,6,39
0,1,10,39
1,13,10,18
1,9,12,18
0,14,5,36
0,9,6,41
0,5,8,32
1,10,9,30
0,2,10,29
0,11,4,32
0,9,7,40
0,7,3,43
0,11,1,29
0,7,6,40
1,8,12,21
0,9,6,30
0,9,5,24
1,12,12,45
1,12,7,29
0,7,9,32
0,6,14,44
0,7,5,18
0,7,7,34
1,7,11,18
0,8,3,44
0,14,6,33
1,6,14,36
0,7,9,43
1,10,10,18
0,5,4,44
0,6,5,18
0,8,12,62
1,5,10,21
0,7,5,21
0,2,10,41
0,5,9,33
0,8,8,43
0,4,7,48
1,7,11,24
0,3,1,18
0,10,5,33
1,6,16,45
0,10,5,22
0,11,5,34
0,9,8,44
0,4,9,34
0,7,6,35
1,7,9,18
0,13,6,37
0,7,6,35
0,4,2,35
1,11,11,33
1,15,8,18
0,5,8,28
0,5,4,43
0,8,12,43
1,10,8,18
0,9,4,26
1,11,13,33
0,7,7,46
0,7,11,34
0,2,9,32
1,9,8,25
0,6,7,45
1,4,18,41
1,12,8,24
0,6,13,45
1,12,11,27
0,11,7,41
0,11,8,35
0,7,9,32
1,8,12,30
0,3,2,22
0,5,5,31
0,7,8,39
0,8,7,55
0,8,7,33
1,8,6,18
0,10,5,27
0,10,2,39
0,5,9,37
0,7,6,40
0,7,6,51
1,11,11,26
0,4,9,26
1,10,8,18
1,7,14,29
0,5,8,40
1,11,10,30
0,12,2,22
0,4,7,44
0,7,5,40
1,7,11,30
0,9,2,37
1,10,12,31
0,9,6,39
1,9,8,18
0,2,7,25
0,10,3,23
0,6,4,35
0,7,5,31
0,12,13,50
0,4,9,27
1,13,10,36
1,7,8,19
1,12,12,24
1,7,8,21
1,12,9,21
0,17,4,34
1,13,7,27
0,2,9,26
1,14,11,35
0,11,6,31
1,11,6,18
0,11,7,35
0,8,3,24
1,8,12,25
1,12,10,29
0,7,8,38
0,8,7,35
0,4,8,25
1,10,8,24
0,4,6,30
0,11,2,18
0,6,10,29
0,5,10,26
0,8,5,34
0,7,11,45
0,3,5,44
1,7,8,18
0,7,9,41
0,6,5,32
0,5,7,22
1,15,9,28
1,10,5,19
1,5,14,35
0,8,7,34
0,7,7,22
0,7,9,32
0,11,11,42
0,9,8,39
1,9,14,40
0,8,4,30
0,13,3,28
0,7,12,47
1,13,15,32
0,10,8,50
0,8,4,32
0,6,7,38
0,10,9,37
1,8,10,23
0,5,3,18
0,10,9,35
1,10,9,20
0,7,10,35
1,5,8,18
1,9,8,18
0,8,9,40
0,11,7,43
0,8,12,46
1,4,11,18
0,7,5,26
0,9,2,44
1,12,10,25
1,7,7,19
0,7,6,31
0,4,7,37
1,10,7,23
0,11,4,52
0,5,6,33
0,8,6,55
0,7,1,29
1,11,10,30
0,2,5,20
0,11,5,26
0,6,5,24
0,7,10,36
1,6,8,18
0,2,11,40
0,6,8,32
1,8,14,43
0,10,1,38
0,6,14,46
0,8,8,36
1,12,9,18
1,10,8,27
1,9,14,34
0,9,4,42
0,8,4,28
1,9,11,20
0,11,7,29
0,6,9,39
1,8,10,18
0,10,5,40
0,6,10,40
0,9,1,21
1,7,7,18
0,5,6,19
0,8,7,28
1,11,6,20
0,4,5,27
1,7,11,29
0,7,7,33
0,8,7,37
1,10,8,29
0,6,5,18
0,8,4,38
0,7,6,18
1,11,11,32
0,6,5,28
1,8,11,21
1,9,11,18
1,4,12,29
1,8,10,28
1,9,10,31
0,13,7,39
1,6,12,23
0,1,9,36
1,9,9,19
0,4,3,50
0,9,5,49
1,2,11,19
0,7,7,36
1,11,9,28
1,7,7,18
0,7,0,45
1,7,8,18
0,8,-0,49
0,5,4,36
0,11,4,33
0,10,10,39
0,9,7,26
0,8,10,39
0,5,9,55
0,2,6,34
0,9,6,46
1,9,5,18
1,7,8,23
0,10,4,27
0,8,8,27
1,9,9,19
1,5,8,19
1,8,8,18
1,11,7,28
1,10,14,21
0,5,0,18
1,8,14,18
0,5,11,35
1,9,13,32
1,8,6,18
0,5,15,50
0,6,11,37
0,5,8,33
0,9,5,24
0,11,8,35
0,7,9,44
1,4,9,18
0,8,10,33
0,4,4,22
1,15,6,28
0,8,9,40
0,3,8,18
1,8,10,18
0,5,5,26
0,6,7,32
1,15,5,20
0,6,9,35
0,3,7,42
0,4,8,18
1,6,12,26
0,9,8,30
0,7,10,31
0,6,5,30
0,7,9,28
1,4,14,20
0,10,8,37
0,5,8,46
0,5,6,35
0,13,8,40
0,7,7,26
0,7,5,30
1,12,13,32
0,9,2,21
1,9,11,24
0,2,4,39
0,8,5,31
1,11,12,18
0,9,7,25
0,6,7,51
0,8,6,30
1,8,7,21
0,2,8,41
0,7,4,38
0,5,8,40
0,6,9,25
0,14,5,45
0,9,3,53
0,2,3,18
1,10,14,18
0,4,5,31
1,11,11,38
0,6,7,31
1,9,5,18
0,7,8,62
0,14,8,44
0,10,7,41
1,11,13,18
0,4,8,43
0,9,2,23
0,8,13,43
0,7,7,28
1,12,10,32
1,7,8,18
0,4,4,43
0,6,-0,28
1,12,12,21
0,6,8,31
0,8,5,27
0,8,2,41
0,7,11,40
1,8,7,18
0,6,4,44
1,13,8,18
0,10,8,38
1,5,14,29
1,13,11,18
0,8,5,41
0,7,6,21
0,6,3,49
0,6,4,35
0,9,8,36
1,13,9,25
0,11,7,35
1,18,9,33
0,3,8,29
0,7,5,31
1,11,9,18
0,0,5,27
1,8,9,21
0,8,4,34
0,10,4,22
0,5,7,18
1,5,12,30
0,5,8,40
1,10,6,18
1,13,8,33
0,5,13,39
0,8,9,30
0,5,7,18
1,6,11,29
0,5,4,27
0,4,5,18
0,3,7,31
0,7,-0,30
1,10,13,30
1,8,10,18
0,3,10,26
0,7,4,47
0,10,4,18
0,7,4,18
1,8,8,19
1,13,13,42
0,10,7,32
0,2,8,21
0,2,10,43
1,6,8,21
0,6,5,40
1,8,8,23
0,9,4,29
0,7,9,29
0,7,8,25
0,7,7,26
0,1,7,40
0,5,12,37
1,9,14,19
1,7,10,28
1,8,11,26
0,6,12,46
0,6,9,45
0,6,4,27
0,5,9,43
1,6,14,34
0,6,7,34
0,13,5,40
0,6,10,41
0,14,2,39
0,6,5,35
0,10,0,42
1,16,10,18
1,16,5,18
0,5,9,39
0,3,9,21
0,5,8,32
0,9,6,30
1,10,11,35
0,5,11,45
0,8,6,30
0,10,5,28
0,8,8,30
0,2,7,24
0,7,10,41
0,12,1,43
0,8,10,35
0,9,6,24
0,5,0,25
0,8,8,46
0,12,6,38
1,11,9,22
1,5,9,18
0,7,0,25
0,7,13,39
1,7,13,21
0,3,6,40
1,4,11,20
0,9,5,31
0,6,11,35
1,3,12,18
0,9,4,45
0,5,5,25
0,5,8,39
0,4,4,31
0,12,11,44
0,6,7,23
0,11,4,41
0,10,7,37
1,7,13,26
0,6,5,35
0,7,1,20
0,8,7,47
1,10,11,21
0,8,4,46
0,7,5,39
0,8,7,64
1,8,15,38
0,11,8,39
0,8,8,35
1,18,10,34
1,16,14,36
0,10,7,50
0,9,5,41
0,5,8,37
0,5,7,30
1,7,12,31
1,8,9,24
0,6,5,32
1,9,8,23
0,4,9,24
1,10,11,25
0,7,4,29
0,9,4,18
0,9,10,48
0,7,12,48
0,11,4,20
0,5,4,40
0,8,8,52
0,11,3,23
0,7,7,46
0,10,6,40
1,5,11,20
1,12,8,18
0,2,9,35
1,7,12,23
0,6,6,20
1,10,10,23
0,5,6,18
0,7,10,35
0,9,4,31
1,12,4,18
1,9,8,25
1,13,9,21
0,7,7,35
0,2,8,39
0,11,-0,28
0,7,7,24
1,6,9,18
0,9,12,42
0,7,2,22
0,4,7,26
0,7,8,27
0,4,8,52
0,3,8,34
1,3,10,18
1,10,11,38
1,12,11,31
0,-0,5,43
0,6,12,41
0,3,7,21
0,4,7,38
1,10,10,23
1,2,11,20
0,6,3,36
0,12,3,29
0,5,6,29
0,6,9,40
1,7,10,28
0,11,5,37
0,7,3,21
0,10,4,32
0,6,7,20
1,8,10,18
0,9,4,36
0,7,5,35
0,-0,6,35
1,11,11,25
0,8,10,41
1,6,11,25
0,10,9,37
0,2,6,21
0,8,10,32
0,3,6,39
1,9,13,27
1,11,10,21
0,5,12,36
1,8,8,23
0,6,10,29
1,10,9,29
0,1,2,31
1,11,9,21
0,5,7,30
0,3,6,34
1,8,9,24
0,4,1,21
0,9,7,25
0,8,8,34
0,9,4,35
0,9,3,35
1,7,9,18
0,1,10,29
0,7,6,20
1,11,10,30
0,6,8,47
0,4,5,26
0,3,8,39
0,7,2,30
0,11,8,33
0,8,5,28
0,10,3,37
0,9,4,28
0,9,8,38
0,3,7,32
1,8,10,18
1,7,12,27
1,11,16,21
1,10,14,18
0,6,3,40
0,3,7,22
1,7,12,24
0,9,2,26
1,11,10,27
0,6,7,42
0,2,7,24
1,12,11,39
1,11,10,36
1,9,13,18
0,4,8,37
0,6,9,38
0,8,6,44
0,5,12,34
1,9,11,24
1,7,9,18
0,7,5,20
0,3,5,18
1,14,7,26
0,3,8,18
1,9,11,18
0,7,6,32
0,6,5,36
0,9,15,57
1,12,8,19
0,6,9,29
1,6,12,33
0,5,5,39
0,7,9,32
1,6,13,36
0,3,8,28
1,9,9,23
0,4,11,27
0,7,11,33
1,14,9,24
0,10,11,44
0,8,9,37
0,8,9,48
1,2,16,25
0,7,4,29
0,8,5,28
0,9,1,18
0,2,9,24
1,12,3,18
0,8,7,44
0,6,5,22
0,10,5,25
1,9,6,19
1,8,9,18
0,7,9,37
1,9,7,22
1,6,8,19
0,2,11,31
1,9,6,18
0,5,8,41
0,8,10,33
0,5,10,30
0,6,11,35
0,-0,7,19
0,5,4,18
1,9,10,32
0,7,5,31
0,4,5,29
0,3,8,29
0,12,5,33
0,10,5,27
0,11,6,38
0,9,5,32
0,3,6,22
0,5,9,41
1,12,11,33
