lfprt,educ,expr,age
1,9,8,25
0,10,3,41
0,8,6,34
0,9,8,43
1,10,8,28
0,5,4,31
0,7,10,32
1,8,15,18
0,7,5,24
0,12,2,28
1,14,4,18
1,6,9,24
0,4,8,33
1,10,9,29
0,4,6,45
0,8,1,27
1,8,9,22
0,6,7,41
0,9,1,32
0,6,4,34
1,11,12,20
1,15,9,30
0,9,2,18
0,6,5,35
0,15,8,43
0,11,9,40
0,9,9,35
0,5,10,47
0,6,11,32
0,4,4,33
1,10,13,35
1,9,9,29
0,2,11,32
0,7,3,23
1,7,11,24
0,8,8,42
1,8,7,18
0,6,11,32
0,10,10,38
1,13,12,33
1,5,13,28
0,3,8,20
0,6,7,33
0,6,5,35
0,7,9,31
0,5,9,32
1,6,10,18
0,7,8,36
0,4,11,39
1,7,13,20
0,13,5,37
0,11,8,35
0,8,6,23
0,5,11,50
1,6,9,23
0,9,16,60
0,8,7,31
0,8,10,48
0,3,8,28
1,11,11,20
0,8,6,29
1,15,7,22
0,6,9,35
0,3,8,23
1,9,15,31
1,8,13,29
1,5,11,18
0,5,7,40
0,-0,9,31
1,12,9,28
0,2,13,39
0,6,5,29
1,7,9,18
1,7,12,19
0,7,5,18
0,7,2,36
0,10,7,48
0,2,8,33
0,4,10,37
0,5,10,27
0,4,13,40
0,3,5,49
1,9,8,27
0,4,10,43
0,12,5,43
0,6,8,46
0,9,9,36
0,5,9,32
0,1,10,38
0,3,7,29
0,11,9,35
0,8,9,34
0,11,9,40
0,7,8,47
0,7,6,28
0,8,7,43
0,5,2,29
0,9,7,28
0,12,2,31
1,13,6,23
0,11,7,37
0,9,1,23
0,1,6,28
0,6,6,24
0,2,9,30
0,4,7,44
0,13,6,32
0,4,10,38
0,3,7,29
0,7,9,42
0,11,7,36
1,8,13,34
0,5,4,29
0,9,4,40
0,10,10,49
0,8,9,38
0,9,3,46
0,8,7,25
1,6,12,18
0,4,5,41
0,6,4,21
1,12,7,21
0,8,7,27
0,7,6,36
0,7,7,33
0,5,7,35
0,7,9,54
0,8,9,43
0,6,8,39
1,9,13,27
0,3,6,36
0,5,6,48
1,8,14,29
1,9,8,23
0,11,4,30
0,7,7,34
1,11,13,18
1,7,11,31
1,5,10,20
1,12,9,24
0,5,3,18
1,8,8,21
1,10,6,18
0,1,9,33
1,3,10,21
0,5,5,32
0,12,9,41
0,5,9,25
1,12,8,27
0,7,9,33
0,7,3,18
0,3,5,35
0,8,5,18
0,8,7,45
0,5,14,52
0,3,9,26
0,10,1,33
0,7,8,47
0,6,8,41
0,6,7,35
0,3,10,23
1,9,6,18
0,8,8,30
0,2,7,28
0,3,10,31
0,5,11,33
0,4,8,34
0,9,7,39
0,10,5,35
1,11,9,29
0,5,12,36
0,4,8,21
0,7,4,40
0,6,10,51
1,4,10,18
0,8,4,24
0,3,13,40
1,10,10,18
1,8,11,30
0,8,4,40
0,6,6,36
0,2,3,33
0,4,5,47
0,7,5,37
0,9,4,47
0,8,5,40
1,10,12,26
0,8,10,37
1,11,7,23
1,13,9,37
0,1,7,34
0,5,6,20
0,4,9,43
0,5,6,20
1,9,8,18
1,10,10,18
0,4,1,34
1,6,7,18
0,8,8,36
1,7,15,24
0,4,8,27
1,11,12,29
0,4,6,39
1,8,10,18
1,12,9,25
0,11,9,46
1,9,10,26
0,3,5,19
0,11,8,45
0,8,8,28
0,4,6,54
0,8,9,34
0,4,7,33
0,9,10,38
0,11,7,47
0,9,6,38
0,3,5,20
1,14,8,26
0,9,7,39
0,7,7,41
0,8,7,28
0,6,3,25
0,6,8,37
0,9,8,31
0,7,7,36
0,9,7,48
0,4,4,45
0,7,5,18
0,9,9,50
1,2,10,18
0,5,8,37
0,3,9,28
0,7,5,24
0,9,4,27
1,4,9,18
0,11,5,39
0,7,4,35
1,10,9,19
0,9,8,36
1,6,9,18
1,8,8,18
0,4,5,42
0,4,5,18
0,10,8,50
1,10,11,22
0,7,9,35
0,7,5,31
0,9,3,25
0,9,6,40
0,7,10,42
1,9,5,18
1,11,8,21
0,13,5,31
1,9,8,26
0,3,10,37
0,7,7,42
0,4,8,51
0,0,10,18
0,2,12,35
0,8,9,36
0,3,6,22
0,5,9,32
0,6,6,22
0,4,9,45
1,8,10,27
0,4,9,33
0,2,12,47
0,1,7,22
1,14,5,23
0,8,5,55
0,7,7,29
1,12,8,18
0,7,10,44
0,8,9,30
0,5,4,42
0,9,5,19
1,9,11,25
0,5,6,36
0,6,6,26
1,7,12,25
0,3,5,37
0,7,10,44
0,4,8,29
0,9,8,28
0,6,7,36
0,1,7,45
1,12,10,35
0,10,7,43
1,6,11,20
0,7,7,28
0,4,10,36
0,4,8,22
0,4,9,37
0,8,10,32
0,3,10,27
0,7,5,46
1,12,11,29
0,5,3,44
0,6,6,30
0,7,13,46
1,13,10,27
1,11,10,30
0,8,6,36
0,11,9,40
0,4,9,44
1,11,8,26
0,7,5,36
0,8,6,27
1,7,8,18
0,4,6,27
0,11,12,44
0,4,8,47
0,7,9,48
0,9,8,28
1,7,10,26
0,6,10,43
1,14,8,35
0,9,12,45
0,5,6,54
1,12,6,18
1,10,11,37
0,13,6,33
1,8,13,33
1,7,8,21
1,5,11,18
1,6,10,27
1,10,14,44
0,5,4,35
0,5,6,28
1,5,12,27
1,12,14,19
1,2,14,21
1,6,7,18
0,10,2,40
1,11,8,24
0,9,3,33
1,9,13,22
1,8,8,23
1,14,10,19
0,9,6,25
0,4,6,31
1,10,9,25
0,6,8,27
1,13,14,39
0,2,3,45
1,8,11,34
1,9,11,29
0,7,6,40
1,8,10,20
0,11,2,18
1,11,10,36
0,2,8,24
0,10,6,27
0,2,7,33
0,4,8,26
0,9,3,41
1,8,8,23
1,7,9,21
1,10,13,30
0,5,6,28
1,8,10,30
0,5,12,41
0,12,8,42
0,8,10,33
1,13,9,27
0,10,9,54
1,7,11,27
0,2,6,18
1,9,7,19
0,8,10,45
0,9,5,40
0,8,9,47
0,9,3,30
1,6,10,24
0,-0,10,26
0,7,2,24
1,8,8,18
0,8,11,36
0,8,9,33
0,6,7,24
1,6,10,18
0,11,4,28
0,6,6,38
0,4,7,31
1,7,12,30
0,9,11,42
1,12,9,31
1,8,9,28
0,13,4,33
0,4,7,27
0,7,2,51
1,8,11,33
0,8,2,31
0,-0,9,26
0,11,4,37
1,3,11,18
1,9,11,33
1,11,11,35
0,8,4,50
1,5,9,18
0,8,4,28
0,6,7,30
0,11,5,23
0,7,7,27
1,12,6,18
0,6,8,34
1,7,10,20
1,11,10,18
0,7,6,38
0,8,8,28
0,6,3,18
1,6,10,18
0,8,7,27
1,3,11,18
0,3,8,29
1,6,7,18
0,5,10,31
0,6,6,37
1,10,8,24
1,7,13,32
0,8,9,37
0,8,4,31
1,7,11,31
0,7,9,31
0,2,4,23
1,9,8,19
1,8,9,18
0,11,2,31
0,7,6,21
0,1,6,21
0,6,2,36
0,10,9,36
0,10,3,36
0,6,6,33
0,6,5,37
1,10,8,18
0,3,5,22
1,8,13,28
0,9,8,31
1,10,8,27
0,5,4,20
0,5,4,35
0,11,3,41
1,8,12,19
1,13,9,33
0,12,6,29
1,4,10,18
0,16,1,25
0,7,5,34
0,10,1,37
1,7,12,26
0,10,5,44
0,7,2,38
0,5,12,40
0,6,4,19
0,10,8,31
0,6,5,35
1,9,13,35
0,4,6,30
1,12,8,21
1,8,7,18
0,5,8,35
0,7,9,35
0,8,11,35
1,9,12,18
0,8,3,27
1,10,7,19
0,3,5,52
0,8,1,38
0,9,8,35
0,9,1,18
0,6,5,29
0,9,4,27
0,8,6,42
0,6,7,30
0,10,7,34
0,6,8,40
0,11,7,38
0,8,3,36
1,8,11,19
0,8,6,30
0,9,8,36
1,9,8,18
0,4,6,26
0,4,10,34
0,1,8,24
0,6,12,44
1,8,10,30
1,8,13,26
1,12,12,38
0,4,8,32
0,2,12,31
1,10,8,27
0,8,4,28
0,8,8,30
0,10,8,51
0,9,3,44
0,6,6,22
0,7,8,26
0,7,8,26
0,11,6,31
0,9,5,20
0,2,11,45
0,10,6,31
0,5,12,46
1,7,8,18
0,4,3,24
0,7,7,25
0,5,7,18
0,10,1,24
0,4,10,38
0,4,1,36
0,7,7,32
1,9,11,18
0,8,5,36
0,7,4,36
0,7,6,22
0,2,11,29
0,10,5,30
0,6,5,28
0,8,7,42
0,7,2,47
0,5,8,32
1,8,7,18
0,6,5,21
0,6,8,36
0,7,6,23
1,9,10,20
0,6,7,46
0,8,4,40
0,5,6,36
0,6,6,29
1,9,12,18
0,6,7,22
0,13,4,34
1,10,9,18
0,7,2,38
0,8,6,31
0,6,2,35
0,11,5,28
1,6,15,41
0,1,7,51
1,7,7,18
0,-0,7,20
0,11,7,43
1,8,9,22
0,5,1,24
0,7,4,18
0,4,6,32
1,7,10,18
0,5,7,21
0,-0,9,19
1,7,12,24
0,7,8,39
0,6,5,41
0,11,7,46
1,7,9,24
0,7,5,32
1,9,10,29
0,8,8,48
1,5,9,18
0,10,8,46
0,14,4,29
0,9,4,34
0,3,8,36
0,6,14,46
0,7,4,38
0,11,9,41
0,8,7,23
0,3,10,37
0,10,6,32
1,11,5,22
0,3,9,44
1,10,8,19
1,8,8,22
0,1,9,28
0,7,11,45
0,10,10,39
0,5,5,37
0,9,8,40
0,11,6,38
0,11,7,29
0,11,7,32
0,7,7,34
0,4,8,20
0,8,8,39
0,5,6,38
0,9,10,38
0,14,6,33
0,4,7,47
1,11,7,20
1,10,7,25
1,8,14,22
0,7,2,28
1,11,7,20
1,9,8,19
0,9,4,18
1,10,8,23
0,7,11,39
0,4,8,27
0,7,2,23
0,12,10,42
0,5,13,43
0,8,7,33
0,6,3,24
1,8,12,27
0,8,4,49
0,7,8,28
1,7,11,28
1,12,8,28
1,8,7,20
1,9,8,18
0,5,5,34
0,10,5,25
0,5,4,46
0,6,6,32
0,1,7,41
1,7,14,18
1,10,10,28
0,3,9,37
0,1,9,22
0,7,9,46
1,11,8,27
0,6,10,37
0,5,10,35
0,5,8,35
1,7,10,28
1,8,8,20
0,6,12,41
0,4,2,41
0,6,3,38
0,8,6,41
0,6,5,23
1,11,6,18
0,7,7,37
0,8,2,38
0,10,7,35
1,9,9,20
0,7,13,50
0,8,8,29
0,7,7,30
0,11,2,24
0,10,4,35
1,11,11,24
0,9,5,36
0,9,5,33
0,9,10,47
0,7,4,30
1,9,6,18
0,6,5,34
1,10,9,23
0,10,4,29
1,8,6,18
0,4,7,34
0,7,9,29
0,10,9,43
0,10,4,42
0,4,5,39
0,10,6,38
1,14,13,27
1,6,9,20
0,11,7,34
0,8,4,47
0,8,-0,30
0,9,6,36
0,8,12,45
0,6,3,27
0,10,7,37
0,5,3,35
0,4,9,39
0,6,3,25
0,8,8,31
0,7,6,27
0,4,8,51
0,5,2,27
0,12,7,37
1,7,10,20
0,7,12,38
0,11,5,25
0,3,8,29
0,11,6,49
0,2,6,41
1,9,10,31
0,2,10,41
1,8,8,18
0,-0,-0,53
1,8,15,33
0,4,12,39
0,12,6,33
1,7,8,18
1,7,10,18
0,7,-0,18
0,6,4,28
0,5,2,47
0,5,7,31
0,8,3,37
1,8,10,21
1,11,9,18
0,11,4,42
0,3,5,36
0,3,7,18
0,12,4,41
0,7,10,57
1,5,8,18
0,7,3,20
1,10,11,27
0,11,2,25
0,8,3,44
0,7,7,38
0,8,4,38
0,6,9,29
0,9,10,35
1,14,8,25
0,4,10,32
0,7,10,39
1,8,11,29
0,8,12,41
0,6,1,30
1,13,9,37
0,6,7,42
0,6,6,30
0,6,9,29
0,4,7,41
1,9,10,25
0,3,8,38
0,6,3,29
0,7,4,24
1,8,11,18
1,8,13,27
1,6,11,24
0,9,7,27
0,8,4,34
0,3,9,43
0,8,1,38
0,3,6,24
1,11,9,18
1,11,8,18
1,10,9,28
0,2,6,30
0,11,4,23
0,6,8,43
0,2,3,44
0,10,3,57
1,11,11,27
0,6,6,29
1,7,11,21
1,10,10,33
0,6,8,45
0,6,6,18
0,6,7,38
0,1,5,18
0,9,5,32
0,10,3,18
1,14,9,18
0,9,8,43
1,8,8,21
0,5,1,42
1,11,6,18
1,5,12,18
0,6,8,40
1,9,10,22
0,8,7,38
0,4,10,41
1,7,13,25
0,6,5,18
1,13,7,23
1,11,13,23
0,10,11,42
0,5,5,35
1,5,10,19
0,9,5,35
0,11,2,36
0,6,9,29
0,3,12,31
0,9,7,34
0,4,12,43
0,4,4,26
0,12,5,30
0,1,10,18
0,11,3,37
0,9,7,48
0,1,2,36
0,7,4,21
0,2,9,18
0,11,10,44
0,7,7,40
1,12,7,21
0,6,8,35
1,5,13,29
0,6,7,32
1,11,5,21
0,6,5,40
1,7,10,23
0,10,6,36
1,12,9,19
0,11,8,47
0,8,2,18
0,5,6,18
0,7,6,33
0,7,3,18
0,10,8,30
0,7,4,32
0,13,7,52
0,8,7,27
0,1,6,31
0,7,8,43
0,8,8,28
0,5,2,31
0,9,10,40
0,4,5,35
0,5,8,24
0,12,9,40
0,8,7,33
0,4,8,34
0,8,9,32
0,4,11,31
0,10,7,38
0,9,4,33
0,8,8,41
0,7,3,24
0,7,4,47
0,7,9,46
0,11,6,44
0,8,3,25
1,14,9,18
0,4,5,48
0,8,9,36
0,8,11,49
0,9,3,26
0,6,9,34
1,3,12,25
0,4,2,34
0,7,8,38
1,11,7,19
0,7,9,57
0,5,7,33
0,9,10,37
0,4,9,31
0,7,10,38
0,9,3,42
0,9,2,27
0,4,8,22
0,8,3,42
1,10,8,22
1,7,9,24
0,9,5,28
0,5,4,21
0,7,5,34
0,5,11,31
0,13,3,45
0,7,7,43
0,7,7,49
0,7,6,29
0,4,5,23
1,17,6,31
0,5,3,37
0,5,10,30
0,8,4,58
1,10,10,18
0,5,5,18
0,10,3,34
0,6,6,29
