lfprt,educ,expr,age
0,5,7,34
0,1,7,34
0,5,3,40
0,4,5,26
1,9,7,20
1,12,8,25
1,4,13,30
0,9,5,24
0,3,9,29
1,8,13,18
1,8,12,31
0,6,8,22
1,9,11,31
1,7,13,18
1,8,16,28
0,7,5,35
0,6,9,38
1,8,6,18
1,7,9,23
0,4,2,35
0,6,1,26
0,7,6,29
0,4,4,44
0,9,5,26
0,5,6,27
0,3,10,42
0,10,4,19
1,10,13,18
0,7,9,31
0,14,4,45
1,8,11,18
0,7,8,29
0,8,6,41
0,9,6,51
0,8,5,24
0,3,9,29
0,2,9,42
0,5,7,28
0,10,6,34
1,9,10,24
1,10,11,27
0,9,7,28
0,10,5,31
1,9,9,28
0,4,6,35
0,6,9,30
0,7,8,29
0,6,6,26
0,16,3,47
0,0,5,18
1,10,11,30
0,8,5,37
0,8,7,33
1,7,9,19
0,10,5,28
0,7,3,21
0,9,8,48
0,7,5,48
0,2,2,29
0,6,6,34
1,8,10,25
0,10,6,35
0,3,8,24
0,5,7,44
1,13,12,28
0,7,9,48
0,7,9,48
0,7,5,37
0,8,7,31
0,7,10,36
0,4,7,25
1,11,7,18
0,9,7,30
0,7,6,25
0,6,5,43
0,7,9,31
0,5,8,40
0,5,3,34
1,12,8,31
1,10,8,18
0,4,4,18
1,13,10,34
0,9,9,45
0,9,8,36
0,4,9,38
0,11,3,24
0,8,5,32
0,3,5,31
1,10,11,34
0,12,3,31
1,8,10,26
0,4,6,18
1,9,11,18
0,6,8,30
0,5,7,18
0,8,9,47
0,5,4,25
0,5,10,29
1,9,7,21
0,8,10,36
0,6,8,28
1,10,8,25
0,3,9,38
0,5,4,46
0,1,8,28
0,6,4,26
1,10,8,25
0,4,11,47
1,8,9,20
0,6,7,34
0,10,5,23
0,8,4,26
0,4,8,46
1,10,13,18
0,9,8,43
0,5,8,29
1,9,10,18
0,9,7,38
0,9,9,49
0,8,7,32
0,1,10,30
0,7,7,22
0,11,6,26
1,9,13,32
0,11,5,46
1,14,7,28
0,8,9,41
0,7,7,43
0,12,8,39
0,8,7,30
0,5,1,43
0,7,6,18
0,8,7,26
0,5,5,23
0,7,9,33
0,4,3,28
0,8,6,22
0,11,6,57
0,9,10,37
1,5,10,24
0,9,9,43
0,9,8,34
0,5,5,29
1,9,8,21
0,1,9,20
1,11,10,18
0,9,7,38
1,3,11,21
1,5,11,27
0,4,10,40
0,6,5,39
1,13,9,29
0,10,4,34
0,11,9,52
1,13,8,34
0,8,7,42
1,8,6,18
0,7,6,35
0,16,2,40
0,9,4,20
0,6,4,18
0,4,6,18
1,9,9,20
0,8,2,45
0,8,7,44
0,12,3,29
1,9,8,18
1,13,8,25
1,7,9,18
0,4,7,18
0,5,8,39
1,9,10,29
1,13,9,31
1,12,9,21
0,8,5,37
0,5,8,37
0,6,7,28
0,10,4,29
1,5,12,27
0,7,4,31
0,6,7,21
1,7,12,28
1,10,9,18
0,3,7,42
0,4,10,26
1,13,12,39
1,10,7,24
1,12,12,18
0,5,10,37
0,5,12,44
1,10,11,22
0,8,9,29
0,8,4,20
1,11,10,18
1,8,9,23
0,12,5,55
1,10,9,29
1,9,7,24
0,9,9,36
0,5,8,28
1,12,12,37
0,10,3,40
0,9,10,39
0,5,9,45
0,3,7,41
0,6,4,18
0,9,9,31
0,6,3,26
0,5,10,44
1,11,9,33
0,15,3,37
1,12,8,18
0,7,9,34
1,11,7,28
0,8,4,28
1,12,10,18
0,5,12,37
0,9,7,56
0,10,9,44
0,9,9,34
1,4,14,27
