lfprt,educ,expr,age
0,11,4,28
1,9,12,30
0,10,4,30
0,6,7,27
0,10,9,40
1,11,7,27
1,8,11,27
0,10,8,31
1,5,13,24
0,9,8,39
0,9,5,36
0,1,7,22
1,14,4,21
1,10,5,18
0,7,9,35
0,8,4,43
0,6,2,34
0,10,3,32
0,5,8,32
0,6,11,38
0,6,6,18
0,2,6,22
0,8,10,36
0,5,8,52
0,5,4,18
0,9,6,35
0,10,2,35
0,11,5,32
0,6,10,29
1,12,8,27
0,7,1,34
0,8,4,32
0,4,4,35
1,15,8,22
1,15,3,18
1,5,9,19
1,10,9,24
0,-0,6,31
0,8,4,21
0,10,5,29
0,8,5,41
0,7,6,28
0,5,7,35
1,6,11,29
0,6,10,43
1,8,8,18
0,16,6,50
0,4,13,33
0,2,8,26
1,10,10,23
1,7,11,30
1,12,9,21
0,9,4,36
0,5,7,25
0,3,8,30
1,10,7,23
0,10,7,32
0,6,9,33
0,9,3,27
0,10,3,41
1,5,9,18
0,6,6,41
0,10,13,52
0,9,3,31
0,5,4,35
0,9,7,30
0,10,3,19
0,10,9,35
0,4,6,26
0,6,7,58
0,7,4,20
1,10,12,36
1,9,9,19
0,7,0,24
0,8,8,31
0,8,6,25
1,9,9,18
0,9,4,41
0,3,11,40
0,4,9,25
0,9,9,35
0,8,3,30
1,12,9,31
1,8,14,25
1,5,12,27
0,8,8,31
0,6,8,32
0,5,7,49
0,2,10,39
1,9,12,39
1,8,10,18
0,8,5,51
1,5,11,20
1,7,11,28
0,5,5,26
1,7,12,35
0,10,6,42
0,4,12,33
1,8,7,20
0,9,7,35
0,14,3,32
0,2,2,47
1,12,9,36
0,12,7,31
0,5,3,29
1,12,12,42
0,8,9,38
0,5,4,32
0,5,7,18
0,7,3,20
1,14,7,29
0,3,8,29
1,5,17,38
0,5,11,44
0,11,8,37
0,6,10,37
0,5,9,28
0,6,6,41
0,1,4,43
0,8,-0,39
0,5,9,36
0,7,7,37
1,7,12,18
0,1,3,36
0,8,4,27
0,7,6,26
0,8,4,40
0,8,5,29
0,4,-0,42
0,10,11,45
0,4,7,42
0,6,7,22
0,10,5,54
0,8,7,39
0,5,10,30
0,6,5,37
1,12,8,27
1,8,11,31
0,3,6,32
0,10,6,32
0,4,5,18
0,8,5,19
0,6,7,37
1,6,8,20
0,8,4,37
0,7,9,28
0,12,8,42
0,1,3,35
0,6,10,35
0,5,9,47
0,2,8,36
0,5,9,34
0,5,4,39
0,6,6,28
0,9,6,46
1,4,10,18
1,7,8,18
0,5,6,40
0,9,6,41
1,12,9,29
0,4,-0,24
1,7,9,23
1,10,8,18
0,3,10,36
1,13,14,35
1,8,8,24
0,9,5,35
1,6,9,23
1,8,9,24
0,8,6,34
1,6,13,29
0,8,1,28
0,13,5,42
0,11,5,30
0,11,7,30
0,6,10,46
1,4,13,30
1,10,11,18
0,7,8,44
1,6,16,18
0,8,4,29
0,9,8,31
0,6,9,31
0,7,9,34
0,4,9,39
1,10,5,18
0,13,4,41
0,7,2,20
0,4,8,25
0,7,8,36
1,8,10,30
1,10,5,18
0,3,5,49
0,7,9,44
