lfprt,educ,expr,age
0,10,8,38
0,4,9,31
0,7,8,44
0,6,2,34
0,7,5,37
0,4,5,18
0,4,8,32
1,8,9,21
1,12,9,26
0,4,3,29
1,15,11,18
1,9,9,25
0,4,11,46
0,2,8,38
0,9,5,41
0,0,13,36
1,7,16,26
0,7,3,36
0,9,9,50
1,8,7,18
0,5,8,28
1,6,9,20
0,4,4,33
1,12,9,28
0,5,7,46
0,10,6,26
0,9,3,38
1,13,8,30
0,9,7,27
0,6,6,36
0,4,9,26
0,10,11,39
0,12,6,36
0,2,7,33
0,9,4,35
0,11,9,45
0,5,9,24
1,7,8,18
1,8,10,26
0,3,7,22
0,6,10,35
0,8,10,55
1,7,12,22
0,7,7,33
0,9,5,28
0,7,3,29
0,11,6,40
0,4,9,42
0,11,8,43
0,9,3,27
0,7,12,40
0,9,1,18
1,7,9,18
1,13,15,43
0,5,8,35
0,5,11,38
0,10,8,33
0,6,6,23
1,12,6,22
0,9,6,24
0,6,11,47
0,5,3,43
0,1,5,30
0,5,10,45
0,4,9,24
1,4,9,18
0,8,4,21
0,0,8,38
0,4,3,25
0,8,6,31
1,11,11,35
0,5,8,31
0,8,5,46
0,8,7,31
0,13,7,47
0,12,5,44
0,5,11,37
0,6,8,48
0,7,3,53
1,1,12,18
0,6,6,37
1,17,7,22
1,6,7,18
0,3,3,51
0,2,10,33
1,8,13,33
0,13,5,50
1,11,11,39
0,9,9,38
0,7,6,30
0,3,9,44
0,3,3,32
0,8,6,29
1,9,7,21
0,3,3,34
0,9,8,45
1,8,7,19
0,6,4,36
0,10,6,30
1,12,4,19
0,12,9,42
1,10,11,31
0,7,10,32
0,7,11,37
1,7,11,29
0,7,4,19
0,11,4,22
0,3,6,40
1,2,16,31
0,4,11,40
0,7,9,34
0,4,12,51
1,6,8,18
0,5,6,34
1,7,7,18
0,10,9,46
0,9,10,35
0,7,7,22
0,13,7,38
0,10,8,31
0,4,6,18
0,0,4,37
0,7,6,32
1,6,10,18
1,8,18,18
0,2,4,21
1,12,13,39
0,3,9,21
0,7,9,42
0,5,4,25
0,4,9,41
0,12,3,28
0,9,11,47
0,9,11,45
1,8,10,18
0,8,7,33
0,5,10,36
1,7,9,22
1,14,9,31
0,12,1,43
1,8,9,27
0,11,13,49
0,7,7,29
0,9,4,40
1,8,10,18
0,8,5,31
1,11,10,35
0,7,4,21
0,8,7,30
0,9,7,43
0,10,4,29
0,6,9,30
0,11,8,41
1,6,12,24
0,14,5,31
0,5,2,34
0,4,8,35
0,10,8,32
1,10,10,34
0,4,9,26
1,13,10,29
1,8,9,25
0,12,8,49
0,7,9,39
1,11,13,28
0,6,5,24
0,4,5,31
0,9,6,53
1,7,12,29
1,9,11,36
0,1,5,27
0,1,6,34
1,7,15,27
1,6,16,20
0,3,4,31
1,5,14,28
0,11,9,36
0,6,9,46
0,8,5,31
1,7,9,18
0,4,5,18
0,3,10,34
0,3,10,35
0,6,8,38
1,9,12,36
0,9,5,21
0,11,4,28
1,12,6,25
0,4,4,29
1,7,7,18
0,5,8,45
1,9,9,23
1,10,10,20
0,2,6,18
0,8,5,29
1,12,8,28
1,13,10,39
0,7,6,18
0,14,7,43
1,10,13,20
0,7,3,31
1,11,9,20
0,8,5,21
0,3,6,40
1,7,9,18
1,9,8,19
0,6,10,54
0,7,7,31
1,11,5,18
0,5,6,42
0,3,6,27
1,8,9,24
0,11,5,25
1,8,8,23
0,5,12,43
0,10,3,39
0,8,6,29
0,3,6,41
0,10,4,31
0,3,6,21
0,4,6,41
1,7,13,22
0,1,7,26
1,10,8,28
0,6,7,39
1,15,9,19
1,4,12,18
0,8,4,33
0,7,9,27
0,7,9,38
0,6,6,42
0,0,9,19
0,6,8,29
0,1,12,40
1,8,6,18
1,8,6,19
0,3,14,38
0,15,6,44
1,6,14,33
0,5,11,38
0,7,9,32
0,6,4,35
0,8,10,32
1,11,12,18
0,5,7,40
0,9,5,38
0,10,8,41
0,10,8,39
1,6,14,34
0,9,3,18
0,4,6,18
1,9,10,19
0,7,9,41
0,8,8,34
0,-0,12,25
0,5,6,38
1,8,9,18
0,8,7,29
1,8,10,28
0,5,4,28
1,7,9,18
1,11,10,30
0,8,8,29
0,8,8,33
0,4,6,28
0,3,10,38
1,10,10,31
0,3,0,23
0,9,7,30
0,11,9,47
0,6,6,38
0,4,4,43
0,6,7,46
1,8,13,38
0,7,10,44
0,10,9,36
1,4,11,18
1,10,9,20
0,12,6,36
0,12,4,26
0,9,11,38
0,6,6,39
0,10,6,30
1,9,9,18
0,2,6,50
0,7,11,42
1,9,12,29
0,7,7,45
0,10,2,27
0,4,11,29
1,6,8,18
0,4,9,22
0,3,3,21
1,7,9,25
0,7,5,21
1,10,13,23
1,9,10,18
0,9,4,22
0,10,4,23
1,10,10,18
0,4,7,38
1,13,9,23
1,16,10,32
0,9,5,34
1,7,10,18
0,6,4,27
0,8,8,33
0,4,4,43
1,11,11,18
0,6,10,33
1,10,11,33
0,8,13,42
0,12,8,35
0,8,3,29
0,6,8,38
1,4,13,28
1,8,14,35
1,10,9,18
1,8,11,26
0,8,8,37
0,15,4,43
1,9,10,33
1,10,8,27
0,6,5,30
0,12,7,35
0,7,9,29
0,6,6,34
1,7,15,24
0,9,5,29
0,8,6,26
0,2,12,43
0,9,6,40
0,7,2,27
1,6,11,18
0,9,9,36
1,3,12,25
0,4,6,28
0,8,8,38
0,12,4,31
0,6,10,31
0,5,9,35
0,4,5,41
0,5,4,39
0,6,10,30
0,8,4,48
0,3,7,20
0,10,6,26
0,7,6,36
0,5,1,34
0,9,5,23
1,7,10,24
1,9,10,32
0,1,8,33
1,6,12,18
1,12,5,21
0,8,9,40
0,4,9,22
0,8,6,39
0,11,2,37
0,7,6,38
0,4,7,30
0,7,8,44
1,6,8,18
1,8,12,30
1,7,13,35
0,13,-0,39
0,10,4,36
1,8,6,18
0,5,6,30
0,2,6,26
1,2,10,18
1,6,15,21
0,7,9,39
1,9,7,21
0,12,5,32
0,5,11,57
1,11,6,24
0,7,6,18
0,15,6,36
1,11,8,18
0,7,5,36
0,6,1,41
1,7,10,19
0,8,1,19
0,11,6,36
1,13,8,29
0,14,2,39
0,7,10,30
1,10,8,18
0,8,3,18
1,8,12,29
0,7,6,29
0,7,7,23
0,4,8,42
0,6,14,46
0,7,9,28
1,5,9,19
0,7,2,20
0,5,8,30
0,13,8,46
0,9,10,36
0,3,3,42
1,9,8,18
0,2,9,32
0,7,4,30
0,7,5,39
0,9,7,38
0,4,10,42
0,10,1,25
0,8,13,49
0,9,1,34
0,3,7,29
0,7,5,46
0,6,6,24
0,11,9,43
1,12,10,21
0,7,5,38
0,8,7,34
1,3,13,22
0,10,-0,18
1,8,12,34
0,14,1,47
0,6,10,38
0,3,8,41
0,7,3,38
0,11,9,36
0,2,1,33
1,12,4,18
1,7,12,31
0,7,2,18
0,2,10,31
0,8,5,34
0,4,5,51
1,10,10,18
1,18,5,34
1,10,7,18
1,8,8,18
0,9,7,44
0,8,9,37
0,7,7,35
0,7,5,23
1,9,11,31
0,1,4,28
0,5,6,42
0,4,5,36
1,9,14,27
0,6,7,33
0,4,5,26
1,12,9,33
0,3,7,22
0,10,8,37
1,11,7,25
0,4,9,34
0,8,6,28
1,9,8,18
1,10,8,25
0,8,8,56
1,12,8,24
0,10,10,39
1,8,11,18
1,9,10,24
1,10,7,26
1,6,9,18
0,3,5,22
0,7,8,31
1,4,9,19
0,7,3,39
1,9,9,29
0,9,3,34
0,7,3,25
0,12,3,48
0,6,9,43
1,6,9,21
1,10,9,21
0,5,5,18
0,7,7,45
0,7,9,33
1,8,11,24
0,7,9,27
0,6,7,35
0,8,5,32
0,6,2,18
0,5,9,28
0,7,2,37
0,11,7,36
1,6,9,21
1,14,12,19
0,7,7,22
0,4,6,29
0,7,9,29
0,8,6,27
0,1,9,24
0,5,6,18
1,12,12,22
0,7,9,33
0,6,8,26
1,9,12,26
1,9,9,25
0,11,10,39
1,8,10,21
0,7,7,22
0,4,9,23
0,3,6,38
0,3,5,41
1,11,10,27
0,9,2,27
0,8,9,48
1,9,9,29
0,4,9,49
0,9,7,42
0,8,10,35
0,8,7,39
0,2,9,35
0,12,7,45
0,7,7,38
0,2,6,32
0,8,7,30
0,6,9,25
0,5,9,30
0,3,9,30
1,11,11,34
1,10,6,20
1,11,8,18
0,7,9,59
0,9,3,26
0,7,8,45
0,10,7,35
0,10,5,32
0,9,13,43
0,7,1,34
0,7,7,29
1,0,12,18
0,3,2,28
0,4,6,18
0,9,7,33
0,9,7,45
0,5,11,41
0,2,5,40
1,8,8,24
0,9,8,28
1,12,8,18
1,-0,16,28
0,4,6,36
1,12,12,18
1,13,7,18
1,10,10,22
1,7,14,18
0,12,7,38
0,7,9,35
0,4,3,18
0,4,13,48
1,13,14,18
0,5,2,18
1,9,9,28
0,4,11,33
1,8,11,28
1,8,9,28
0,7,7,33
0,5,9,25
0,10,5,37
0,6,8,43
0,3,10,43
0,8,7,49
0,6,7,23
0,6,7,39
0,8,6,43
1,10,9,32
0,11,3,30
0,13,3,41
0,4,2,23
0,6,8,40
0,3,4,64
0,6,6,18
0,5,11,39
0,4,4,24
0,8,6,30
0,8,4,53
0,6,5,18
0,5,8,38
0,7,13,43
0,3,8,18
0,7,4,30
1,8,7,22
0,4,8,37
0,11,8,41
0,7,4,38
0,11,5,23
1,10,7,18
1,7,9,24
0,4,5,41
1,11,11,36
0,9,4,46
0,4,9,29
0,6,5,23
1,-0,15,25
0,5,8,22
0,4,10,31
1,14,7,31
0,6,5,37
0,11,6,26
0,10,10,37
0,6,6,32
0,6,7,30
1,7,12,23
0,10,10,37
0,8,7,51
0,4,4,25
0,10,5,31
1,11,9,24
0,5,6,29
1,4,12,29
0,10,5,23
1,7,9,22
0,4,9,39
0,7,10,35
0,11,9,47
1,8,14,26
0,9,1,29
0,9,4,51
0,4,6,25
0,6,7,29
1,9,10,28
0,9,11,51
0,10,7,38
0,4,3,40
0,6,10,32
0,5,12,39
0,7,7,21
0,4,7,41
0,3,8,18
0,12,13,54
0,7,8,36
1,10,10,27
0,14,3,42
1,6,10,18
1,7,8,18
1,13,6,22
0,2,8,29
1,9,8,24
0,6,7,54
0,10,5,32
0,6,7,21
0,8,8,38
1,6,12,22
0,9,5,27
0,7,7,30
1,8,10,26
1,15,8,27
0,12,4,34
1,7,12,23
1,9,12,37
0,6,3,26
0,7,7,42
0,6,2,35
1,9,13,18
0,9,4,28
1,8,8,24
0,7,8,27
1,7,11,22
0,7,5,25
1,12,10,18
0,15,8,51
0,5,5,39
0,9,1,35
0,14,2,31
0,5,7,36
1,11,11,31
1,9,13,19
