lfprt,educ,expr,age
1,8,11,31
1,10,9,22
0,5,8,24
0,7,3,42
0,6,7,33
0,8,8,26
1,5,12,18
0,5,4,41
0,5,5,46
1,10,8,18
0,7,3,29
0,7,7,29
0,9,6,24
0,7,2,41
0,8,7,33
1,10,10,26
1,13,8,34
0,6,5,21
0,3,8,30
0,9,3,23
0,5,7,39
0,7,9,31
0,4,2,32
0,9,7,32
0,9,7,36
0,7,9,40
0,1,8,28
0,8,4,23
0,11,11,49
0,10,7,31
0,7,8,34
1,5,10,18
0,5,8,28
1,12,11,39
0,4,5,27
1,6,10,20
1,10,11,28
0,1,11,21
0,8,12,43
0,6,3,18
0,7,5,31
0,6,10,31
0,8,5,18
1,10,11,18
0,5,2,38
1,15,6,18
0,10,4,38
0,8,8,32
0,6,3,52
1,11,7,20
1,11,11,22
1,11,11,25
0,5,10,32
0,7,11,50
1,11,8,26
0,7,3,23
0,6,4,18
1,9,7,19
0,7,10,52
0,3,6,23
0,7,4,39
1,11,11,21
0,6,8,35
0,5,8,55
0,8,7,28
0,9,6,22
0,5,10,36
1,11,11,18
0,7,6,41
1,12,10,38
0,6,7,25
1,11,8,28
0,6,7,39
0,4,10,38
1,0,13,18
0,7,9,43
0,10,6,41
0,8,9,51
0,4,8,18
0,5,7,23
1,10,6,20
1,6,10,24
0,3,4,29
0,4,8,25
1,10,8,26
1,10,12,39
1,13,13,22
0,5,2,32
1,9,10,18
1,3,13,24
0,10,6,28
0,4,9,38
0,5,6,32
0,8,6,29
1,7,12,18
0,3,6,43
1,10,10,26
0,9,7,53
1,8,12,31
0,4,9,27
1,12,9,29
0,5,8,45
0,2,-0,18
0,9,10,50
1,11,11,31
0,7,5,33
0,5,3,37
0,12,-0,39
1,9,16,39
1,6,12,19
1,11,5,18
1,8,11,29
0,7,5,46
0,10,5,24
0,9,-0,43
0,4,8,18
0,6,7,31
1,9,12,25
0,2,4,30
0,2,10,38
0,5,4,26
1,9,7,23
0,5,9,31
1,11,9,31
0,11,6,29
1,5,10,19
0,5,6,27
0,1,8,31
0,9,10,35
1,14,10,18
0,9,9,37
1,12,9,30
0,6,10,57
0,8,6,31
0,6,6,31
1,13,12,22
0,7,12,44
0,6,7,41
0,4,5,23
0,3,6,27
0,7,6,31
0,0,5,37
0,5,9,35
0,3,4,30
0,9,6,25
0,5,13,36
0,9,4,24
0,8,10,45
0,6,9,31
1,8,7,18
0,9,8,28
1,10,6,23
0,4,5,55
0,9,10,39
1,9,10,23
0,9,7,40
0,11,8,32
1,10,12,37
1,8,10,27
1,8,14,26
1,17,6,27
0,7,6,33
0,9,5,20
0,5,2,51
0,10,5,29
0,9,6,35
1,11,11,26
1,10,9,30
0,5,10,30
0,10,2,18
0,7,9,31
1,9,13,37
1,7,7,18
0,9,1,30
0,0,4,31
0,2,6,28
1,11,4,18
0,11,8,37
1,10,14,38
1,8,12,31
0,10,4,30
0,12,2,36
1,10,7,21
0,8,2,27
0,4,4,32
1,10,9,18
1,9,10,18
1,8,6,18
1,10,16,25
1,12,8,32
0,6,8,33
0,13,3,35
1,8,12,30
0,7,8,34
0,5,5,31
0,2,8,37
1,10,8,18
1,12,12,18
1,11,9,21
0,5,9,24
1,10,9,23
1,13,9,31
1,8,9,22
1,11,8,21
0,5,6,32
0,5,3,38
0,10,6,28
0,11,4,48
0,3,9,29
1,10,8,18
0,7,4,18
0,7,4,21
0,8,7,40
0,10,11,55
0,12,7,36
1,10,10,28
0,7,6,32
0,10,6,24
1,6,10,21
0,11,14,55
0,5,6,24
1,6,12,18
0,9,8,39
0,5,7,32
1,8,7,22
0,6,8,24
1,11,9,26
0,8,9,39
0,8,6,41
0,7,5,23
0,5,8,36
0,11,8,34
0,7,7,24
0,4,6,30
0,8,5,29
0,7,9,32
0,7,2,24
0,7,9,37
0,5,7,24
0,9,10,43
0,10,8,32
0,2,1,41
0,10,6,33
0,11,6,26
1,13,9,38
0,10,6,51
1,11,8,18
1,11,6,18
0,2,8,18
0,8,8,47
1,9,5,18
0,12,3,35
0,5,-0,40
1,6,10,23
0,3,7,38
0,1,13,44
0,9,2,25
0,10,7,35
1,7,8,19
0,9,4,22
1,8,10,24
0,3,9,35
0,6,5,28
0,10,3,57
0,12,7,36
0,8,9,37
0,1,10,23
0,9,8,36
0,3,3,37
0,1,10,38
0,9,2,29
1,6,9,18
0,7,6,18
1,9,7,19
0,3,11,36
1,5,15,20
0,7,10,36
1,4,12,27
0,6,9,36
0,10,4,26
0,4,7,27
0,9,7,36
1,7,12,25
0,10,5,28
0,11,8,42
0,4,8,18
1,13,6,18
0,7,4,34
0,11,4,52
0,5,11,33
0,6,8,28
0,6,8,30
0,6,12,53
0,6,8,27
0,5,6,35
0,4,8,32
0,8,7,24
0,8,4,26
0,5,8,38
1,7,9,20
1,9,10,29
1,6,9,21
0,8,7,28
1,8,7,20
0,8,4,31
0,10,4,18
0,13,8,39
1,10,12,18
0,6,8,27
0,6,6,23
0,11,7,34
1,9,9,24
0,12,8,41
0,6,8,43
1,8,13,34
0,7,-0,20
0,1,9,34
0,6,1,33
0,6,1,18
1,9,7,18
1,11,8,31
0,8,6,32
0,8,8,26
1,7,10,22
1,8,9,26
0,10,8,35
0,4,4,30
1,9,11,19
0,5,7,37
0,9,4,23
0,5,8,21
1,15,6,25
0,9,7,43
0,4,8,18
0,12,5,36
1,12,10,22
1,12,6,26
0,3,12,30
0,7,11,37
0,6,6,23
0,6,6,40
0,4,1,35
0,7,5,29
0,4,8,40
0,8,3,27
0,10,5,42
0,6,7,38
1,7,13,34
1,11,8,26
0,-0,5,28
1,9,12,25
1,8,8,24
0,5,10,31
0,5,8,25
0,3,8,21
0,3,3,18
0,7,6,20
1,8,7,18
0,6,9,28
0,14,5,30
1,10,8,20
0,9,9,46
0,9,5,59
0,7,3,24
0,4,12,40
1,5,12,31
0,7,6,43
1,8,10,18
0,3,8,36
1,7,10,23
0,7,4,34
1,10,7,21
1,10,13,34
0,7,12,37
0,5,12,34
0,6,9,33
1,7,11,25
0,8,9,37
0,8,6,30
1,8,14,41
0,8,6,50
0,11,3,39
0,4,8,18
0,7,3,32
0,3,10,25
0,6,6,36
0,3,4,45
1,6,9,18
0,3,7,18
1,6,12,33
1,6,12,24
0,8,6,44
0,8,4,18
0,2,9,30
0,9,8,51
0,6,11,35
0,5,11,37
0,13,7,41
1,12,8,29
0,9,-0,40
0,5,6,43
0,7,6,41
0,7,5,20
1,12,3,18
1,6,11,18
0,6,13,38
0,6,12,45
1,7,9,18
0,5,5,33
1,8,12,30
0,6,10,48
1,9,9,29
0,5,5,18
0,4,9,47
0,13,5,44
0,2,7,30
1,10,9,23
1,11,5,22
0,3,5,18
1,5,9,19
0,11,6,37
1,11,10,18
0,5,6,53
0,5,7,19
0,2,4,39
1,8,11,31
0,7,7,29
0,10,7,31
0,7,5,19
1,8,6,18
0,9,5,30
0,9,7,26
0,7,6,21
1,14,11,20
1,9,11,29
1,4,10,18
1,11,10,18
0,4,6,30
1,8,8,18
1,12,8,32
0,10,4,45
0,7,7,33
0,7,6,41
0,4,6,33
0,10,1,32
1,9,13,26
0,8,8,41
0,4,7,20
0,9,6,40
1,9,10,26
0,10,7,45
0,2,7,32
1,11,10,27
0,11,7,39
0,13,8,42
0,6,9,33
0,6,6,20
0,8,11,40
0,6,7,43
0,4,8,27
0,8,9,35
0,12,8,46
0,8,7,28
0,2,7,38
1,9,13,33
0,9,5,28
1,12,7,30
0,4,11,40
0,8,1,38
1,10,5,18
0,9,12,53
0,9,10,43
0,4,11,33
0,6,9,39
0,12,1,18
0,7,6,18
0,8,3,19
0,6,6,29
1,5,12,31
0,10,6,53
1,6,16,30
0,8,6,43
0,8,5,50
1,5,10,23
0,9,11,40
1,14,6,26
0,1,7,22
1,9,7,18
0,7,11,38
0,6,8,53
0,12,2,43
0,4,3,26
1,9,12,18
0,7,7,41
0,6,7,38
0,4,12,40
0,2,6,56
0,4,0,48
0,7,10,31
0,2,11,24
0,8,11,43
1,13,7,30
1,11,7,18
0,3,8,25
0,9,6,28
1,13,9,35
1,11,15,34
0,10,10,41
0,9,11,38
0,1,11,26
0,9,7,48
0,7,4,44
1,8,7,18
0,5,8,25
0,6,7,41
0,4,4,29
0,5,8,40
0,10,8,38
0,5,10,28
0,9,7,33
0,15,5,49
0,7,5,46
1,11,8,18
1,11,10,34
0,10,6,47
0,7,9,41
0,11,8,43
0,9,9,31
0,6,8,36
0,8,3,25
0,6,9,37
1,10,9,18
1,6,14,28
1,8,10,29
0,3,5,42
0,9,7,39
1,9,7,21
1,12,9,29
1,5,9,19
0,4,0,29
1,11,9,33
0,6,8,38
0,5,4,22
0,2,7,39
0,9,3,32
0,7,9,38
0,8,4,31
0,7,9,32
0,10,2,42
0,12,4,26
0,8,5,37
0,8,5,41
0,9,8,41
0,8,0,37
0,6,6,37
0,8,1,29
1,17,10,34
0,0,9,44
1,6,14,27
0,6,4,24
0,9,6,29
0,7,6,18
1,12,13,32
0,8,11,36
1,8,10,18
0,7,10,37
1,10,9,21
1,9,10,32
0,7,10,31
1,10,11,29
1,4,14,28
1,13,10,27
0,4,12,40
1,10,9,25
0,7,5,34
0,9,4,39
1,9,16,33
0,9,6,31
0,9,11,40
1,13,9,38
0,3,3,19
0,10,9,36
0,5,3,22
1,7,11,18
1,11,7,18
1,9,7,20
1,9,13,35
0,7,8,34
0,5,7,27
0,6,3,32
0,8,4,41
0,8,2,23
0,11,6,28
0,7,5,41
0,9,4,18
1,8,10,28
0,5,3,52
1,7,10,27
1,11,9,30
1,10,7,18
0,8,2,26
1,8,12,27
0,9,6,29
0,6,8,43
0,7,6,23
0,7,7,38
0,4,6,31
0,7,8,42
0,4,9,43
0,4,9,30
0,1,5,18
0,7,13,43
0,4,7,37
0,8,8,42
0,6,6,44
1,9,10,32
1,8,11,28
1,10,11,24
1,5,9,18
0,10,5,34
1,10,9,24
1,11,13,27
0,8,8,45
1,13,13,39
0,10,3,31
1,9,10,29
0,6,9,51
1,13,7,22
0,6,5,28
1,10,9,32
0,4,3,19
1,9,14,32
1,17,7,18
1,9,7,20
0,9,9,41
1,12,11,32
1,7,12,27
0,7,8,33
1,7,11,31
1,3,11,21
1,12,9,23
0,9,11,38
0,3,6,18
0,9,9,32
1,9,10,32
0,8,7,33
1,11,11,38
1,14,8,30
0,1,2,32
0,4,6,27
1,13,10,32
1,9,12,34
1,13,8,18
1,8,9,22
0,12,5,46
0,7,8,32
0,8,6,22
0,9,7,33
0,4,9,29
0,6,6,35
1,5,15,40
0,6,6,25
0,4,8,21
0,7,5,32
0,7,4,27
0,3,8,20
0,7,6,31
0,3,4,45
0,8,4,33
0,8,5,38
0,8,5,32
0,9,6,28
1,4,13,23
1,7,7,18
0,8,3,37
1,9,7,23
1,5,9,22
0,6,6,23
1,7,10,18
0,9,8,31
0,7,8,30
0,7,7,35
0,9,2,39
0,12,6,34
0,13,-0,36
0,13,7,42
0,8,7,54
1,11,11,31
0,4,7,24
0,4,1,20
0,9,11,39
1,5,12,18
1,9,11,28
1,8,9,18
0,1,9,31
0,6,5,22
0,8,13,44
1,5,11,20
0,5,9,32
1,9,6,18
0,8,7,27
0,4,10,34
0,8,10,46
0,8,8,32
1,8,10,20
0,10,5,28
1,6,10,27
0,12,11,44
0,2,5,26
1,5,10,25
0,6,7,29
0,8,10,36
1,13,4,18
0,8,0,36
1,9,8,18
0,2,5,41
0,5,5,35
0,8,7,37
0,7,7,31
0,7,5,36
0,9,8,39
0,6,7,20
0,8,2,18
1,12,8,18
0,9,6,31
0,7,2,32
0,11,7,33
0,10,2,45
0,7,3,39
0,8,1,18
0,5,13,39
0,5,3,30
0,10,0,36
1,10,10,19
0,14,5,38
0,8,4,38
0,0,8,32
0,5,5,25
1,14,13,18
0,7,5,18
1,15,3,18
0,6,9,25
0,9,3,32
0,5,11,35
1,11,14,19
0,7,8,27
1,6,13,29
0,7,9,33
0,8,6,29
0,9,6,25
0,6,10,33
0,7,5,48
0,6,9,29
1,8,11,29
0,4,7,18
0,4,7,29
0,9,6,40
0,9,8,54
0,7,8,45
0,11,4,37
0,7,6,31
1,9,10,27
