lfprt,educ,expr,age
0,6,4,24
1,3,12,22
0,8,7,28
0,10,10,63
0,10,9,52
1,11,10,21
0,5,10,28
1,9,9,18
0,6,5,39
1,7,10,20
0,5,9,45
0,8,6,39
0,10,6,45
1,9,8,27
0,9,5,38
1,11,10,29
0,7,4,18
1,10,8,29
0,6,4,28
0,8,3,29
0,7,6,33
1,6,13,33
1,11,8,26
0,5,9,28
1,6,13,36
0,8,5,39
0,10,4,44
0,5,6,18
1,7,8,21
0,7,7,30
0,9,7,41
1,11,9,23
1,13,14,24
0,10,6,48
1,11,6,23
1,5,10,20
0,9,5,27
1,6,11,25
1,10,10,32
0,6,4,25
1,7,8,23
0,8,6,27
0,9,8,36
0,3,9,28
0,8,3,33
0,5,12,36
1,10,14,33
0,10,2,26
0,1,6,28
0,4,7,40
1,14,10,18
1,11,12,22
0,8,5,56
0,3,10,32
0,5,4,34
0,7,7,26
1,12,9,18
0,6,9,36
1,9,9,29
0,4,7,35
1,10,8,24
0,4,10,39
1,7,10,25
1,8,10,19
0,7,4,44
0,5,3,31
0,3,9,49
0,9,8,38
0,9,8,29
1,7,12,18
1,3,11,22
0,8,3,57
0,7,7,33
0,11,4,32
0,8,5,36
0,6,9,36
0,10,9,47
0,1,8,25
1,10,8,25
1,10,16,34
0,7,7,25
0,3,10,49
1,7,8,19
0,1,13,42
0,4,6,18
1,13,10,31
0,7,1,30
0,7,3,43
0,10,5,26
0,10,7,46
1,6,9,18
1,8,8,25
1,9,11,18
0,10,4,30
0,-0,3,37
1,7,8,18
0,4,8,50
0,11,8,38
0,9,8,35
0,5,6,20
1,12,8,30
0,5,4,27
1,13,5,21
0,7,10,49
0,7,6,20
1,5,8,18
1,7,7,18
0,8,4,35
0,7,6,34
1,10,9,31
0,8,7,36
0,4,9,33
0,4,6,38
0,7,10,40
1,8,7,18
0,9,7,53
0,7,6,24
0,6,11,40
0,6,5,38
1,13,12,18
1,8,9,27
0,7,6,27
1,8,7,20
0,5,7,34
1,3,9,18
1,6,10,25
1,9,7,18
0,6,11,54
1,8,14,18
0,7,7,43
0,11,9,42
0,10,6,47
0,12,10,48
0,7,4,36
0,7,4,28
0,7,6,18
1,10,12,32
0,4,8,47
1,17,8,18
1,7,10,27
0,9,8,35
0,5,7,33
1,9,7,18
1,15,6,27
1,11,10,18
1,7,13,21
0,6,5,46
0,3,5,28
0,7,9,44
0,8,2,36
1,7,14,36
0,10,4,25
0,7,5,40
0,4,6,24
0,7,4,27
1,8,8,19
0,0,4,40
1,10,12,28
0,6,7,43
0,6,8,24
0,8,4,43
0,7,6,26
0,5,6,18
0,6,4,31
0,12,7,40
0,9,8,39
1,7,7,20
0,9,9,48
0,10,6,40
1,7,10,18
1,7,11,31
0,8,9,34
1,5,11,19
0,11,7,34
0,7,9,37
0,8,4,27
0,10,5,31
0,13,5,35
1,8,6,19
0,1,9,40
0,10,4,41
1,9,12,35
1,13,10,22
0,7,13,39
1,9,8,18
1,8,9,28
0,6,12,37
1,11,8,18
0,8,7,49
0,13,5,40
0,2,6,36
0,10,10,43
0,7,8,52
0,10,8,44
0,8,3,21
0,5,8,48
0,2,13,30
1,8,10,24
1,9,10,27
0,6,7,36
0,11,2,18
0,8,-0,32
0,11,10,41
0,14,5,33
0,5,9,29
0,6,10,29
0,6,9,29
0,5,11,38
0,10,11,49
0,6,7,31
1,9,10,20
1,6,13,31
0,6,0,34
0,6,4,40
1,8,11,34
0,9,6,45
0,9,4,43
0,8,9,32
0,7,8,24
1,8,14,18
0,6,6,18
1,7,9,18
0,8,2,41
0,9,5,30
0,6,4,19
0,3,12,41
0,11,8,34
1,11,6,18
0,10,4,47
1,7,10,18
0,6,2,23
1,11,11,18
0,3,8,37
1,6,7,18
0,9,3,32
0,8,-0,31
0,8,8,37
0,12,1,46
0,4,7,50
1,10,7,20
0,6,8,39
1,5,8,18
0,8,6,45
0,7,7,42
1,7,7,18
0,4,10,29
0,6,6,18
0,4,4,20
0,7,4,31
0,10,3,44
1,10,11,19
0,7,5,32
0,4,6,39
0,7,5,49
0,8,6,44
0,7,5,36
0,6,10,39
0,8,6,29
1,13,10,24
0,9,6,22
0,8,7,36
0,9,9,35
1,13,12,18
0,7,10,32
0,10,12,54
0,8,7,44
1,17,5,32
0,7,8,26
0,9,4,54
0,5,10,32
0,7,3,42
1,8,8,23
0,6,7,24
1,10,8,26
0,7,12,37
0,-0,9,33
0,5,8,24
0,7,11,41
1,10,8,18
0,12,8,43
0,8,9,39
0,9,6,29
0,8,8,38
0,3,5,31
0,10,2,24
0,10,5,40
0,9,5,23
0,8,10,46
1,11,6,24
0,6,10,44
0,5,10,34
0,8,6,22
0,7,5,31
0,6,6,50
0,10,4,37
0,7,11,34
1,10,9,18
0,9,7,38
1,7,13,28
0,4,8,27
1,12,11,29
0,7,6,26
0,7,6,44
0,9,6,25
0,6,3,32
0,6,6,23
0,7,5,51
0,3,7,42
0,8,6,39
0,10,11,46
1,8,6,18
0,5,5,35
1,10,13,42
0,4,7,26
1,12,8,33
1,8,12,29
0,4,7,50
1,6,12,23
0,9,7,46
1,10,10,18
0,6,3,31
1,7,7,18
0,2,10,23
0,6,5,28
0,9,4,47
0,6,8,40
1,9,8,19
0,6,3,18
0,7,3,18
1,9,11,26
1,12,9,25
0,11,8,37
0,11,9,41
0,8,10,42
0,6,9,32
0,3,11,41
1,10,9,30
0,0,1,31
0,7,6,23
0,4,9,29
0,4,6,39
0,7,4,22
1,8,12,31
1,13,10,33
1,13,6,24
0,10,4,20
1,7,13,26
1,6,9,21
0,8,7,32
0,8,4,21
1,2,10,18
1,7,13,30
0,8,6,21
0,2,8,33
1,8,10,18
0,6,-0,29
0,3,9,41
0,7,8,36
0,8,6,31
1,11,13,18
1,8,9,26
1,15,13,18
1,10,13,35
0,8,8,31
0,13,3,22
0,4,11,27
0,4,8,36
1,11,8,29
1,14,14,36
0,9,9,35
0,8,6,31
1,3,14,29
1,10,9,19
0,7,8,33
0,11,6,29
1,13,10,18
0,13,0,24
1,11,7,24
1,11,9,28
0,13,6,31
0,7,3,39
0,0,9,28
0,6,4,57
1,16,6,26
0,4,8,24
0,8,6,38
1,12,10,21
0,6,5,18
0,2,11,23
0,8,6,50
0,11,7,30
0,9,5,37
0,4,5,44
0,6,10,35
0,9,4,35
1,3,13,29
0,13,4,33
0,10,5,23
0,9,10,39
1,8,11,29
0,7,12,42
0,8,9,36
0,2,7,27
0,12,3,27
0,10,8,44
0,6,10,35
0,1,9,18
1,6,13,18
1,8,15,42
0,9,9,31
0,6,11,44
0,9,10,37
1,8,7,22
0,10,1,19
1,9,6,19
0,6,1,19
0,7,6,18
1,3,9,18
1,11,7,25
0,3,12,29
0,5,0,41
1,5,10,20
0,3,3,26
1,6,14,27
0,5,8,35
1,11,8,27
0,8,12,40
0,5,4,32
0,10,3,35
0,4,10,30
1,8,15,31
1,8,10,31
0,1,9,42
1,7,9,24
0,11,7,38
1,7,7,19
0,4,8,33
1,9,15,24
0,4,2,34
0,4,9,27
0,5,8,29
0,7,4,18
1,13,8,32
0,9,8,39
0,8,5,32
0,9,7,28
0,10,4,46
0,3,5,47
1,6,8,18
1,7,9,23
0,6,4,20
0,9,2,40
0,7,6,18
0,8,5,47
0,8,9,33
0,9,10,43
0,6,7,45
0,5,3,45
0,2,7,31
1,14,7,22
1,8,7,18
0,5,7,24
0,4,5,44
1,3,16,31
1,9,8,18
1,8,9,18
1,6,8,18
0,7,12,36
0,7,8,35
1,13,8,18
1,7,12,18
0,5,3,39
0,8,7,37
0,10,5,30
1,13,7,23
0,3,7,40
0,9,6,30
0,11,10,47
0,6,5,44
0,5,5,49
0,8,13,56
1,7,12,18
1,8,11,24
0,4,15,47
0,5,13,37
1,9,6,18
1,9,10,31
0,7,9,27
0,8,7,33
1,7,11,22
0,1,11,33
1,5,11,18
0,6,4,38
0,13,9,43
0,4,4,32
1,12,6,23
1,10,6,18
0,7,8,31
0,6,6,22
0,3,13,37
0,8,4,26
1,4,9,18
0,3,10,36
0,7,6,33
1,10,9,27
0,6,8,27
0,9,2,33
0,8,7,47
1,14,14,55
0,11,4,45
0,4,3,18
0,7,8,25
0,7,6,28
1,5,13,31
0,8,6,47
0,9,3,26
1,17,9,18
0,8,6,24
0,5,1,29
1,6,9,24
1,10,7,18
0,4,8,25
0,7,4,18
1,10,10,18
0,7,7,23
1,10,10,24
0,5,4,18
1,7,13,34
0,3,6,28
0,8,8,28
0,11,5,25
0,8,-0,20
1,11,16,41
0,6,8,22
0,8,4,18
1,10,7,24
0,2,6,20
0,8,8,40
0,3,5,18
0,11,6,29
0,8,6,27
0,7,4,43
0,6,5,23
0,7,7,43
1,9,11,32
0,15,2,22
0,3,10,39
1,9,13,29
0,8,6,31
1,14,9,35
1,10,7,20
0,5,-0,18
1,10,8,23
0,4,5,19
1,10,5,18
0,2,4,22
0,6,8,46
1,8,9,18
1,11,4,18
0,4,7,19
0,9,6,28
1,8,10,24
1,11,9,32
0,3,7,29
0,7,8,27
0,6,6,50
0,5,9,43
0,7,5,18
1,6,9,21
0,8,6,34
