lfprt,educ,expr,age
0,8,9,31
0,5,6,26
0,9,9,48
1,9,9,27
0,6,6,43
0,4,5,31
0,6,5,31
0,12,6,32
0,12,2,40
1,11,9,24
0,1,9,32
1,10,7,24
0,9,5,36
1,8,10,21
0,3,6,23
0,8,9,30
0,10,4,37
1,3,10,20
1,7,11,26
0,3,6,28
1,8,7,18
0,7,6,24
0,5,2,31
1,7,10,18
1,9,7,18
1,6,9,18
0,12,10,47
0,6,9,40
0,-0,9,18
0,10,6,42
0,7,3,52
1,14,12,29
0,7,6,44
0,8,0,32
1,10,12,18
0,10,2,42
0,5,8,33
1,5,10,23
1,5,12,22
1,10,10,26
1,15,5,20
0,-0,7,49
0,8,6,29
0,9,7,44
0,12,9,38
0,7,5,18
0,10,2,42
0,11,4,27
0,12,2,29
0,6,7,30
0,8,11,39
1,9,10,18
0,5,3,36
1,8,16,21
0,3,7,33
0,2,8,29
0,8,6,46
0,7,2,33
1,8,10,30
0,5,2,25
0,1,4,40
1,10,7,26
1,8,10,22
0,6,4,25
0,1,7,18
0,6,6,44
0,7,6,41
0,2,13,32
0,7,7,30
1,8,10,18
0,6,6,30
0,5,7,46
0,3,10,25
0,8,10,33
1,11,10,23
0,5,5,36
0,4,9,23
0,4,7,51
0,4,8,31
1,8,10,31
0,13,8,37
1,6,10,25
1,12,9,27
1,4,11,18
0,6,7,23
0,6,6,25
0,7,7,22
0,5,8,35
0,6,10,31
0,6,6,29
1,9,6,18
0,7,1,28
0,7,3,28
1,11,12,24
0,5,4,39
0,7,8,46
0,10,10,42
1,11,10,31
1,10,9,18
0,10,7,39
0,4,7,27
0,3,6,24
0,5,3,41
0,7,3,18
0,3,10,47
0,5,6,35
0,6,5,36
0,6,6,43
1,8,10,20
0,6,12,38
0,2,3,24
0,4,5,18
1,9,12,26
0,8,7,24
0,5,11,40
0,6,7,25
0,6,9,37
1,10,8,23
1,13,8,28
0,8,8,35
0,6,5,28
1,10,10,25
0,8,4,37
0,9,4,35
0,7,4,33
0,7,9,40
0,7,4,42
1,10,10,19
0,8,5,18
0,6,11,51
0,10,4,32
0,6,9,35
1,7,7,18
0,11,3,24
0,5,10,32
0,7,8,35
0,4,7,18
0,6,9,28
0,5,6,19
1,4,11,19
1,13,6,23
0,9,8,53
0,8,1,34
0,7,10,34
0,6,10,29
0,7,6,24
1,12,9,18
0,5,10,27
0,9,4,30
0,7,4,34
0,11,5,26
0,3,3,35
0,7,9,31
0,5,5,25
1,14,9,26
0,4,6,25
0,6,11,32
0,2,7,29
0,9,6,32
1,6,10,26
0,7,7,36
0,13,5,35
0,4,6,18
1,9,15,27
1,14,5,18
0,8,7,36
0,9,9,36
1,8,7,18
1,15,9,42
1,11,8,26
0,12,3,27
0,8,5,39
1,13,9,36
0,9,9,39
0,5,12,33
0,6,5,36
0,5,7,35
0,7,11,42
0,4,4,25
0,1,8,37
1,10,5,18
1,5,12,27
1,6,9,22
0,6,7,29
1,9,11,22
0,5,12,42
0,7,1,35
1,10,14,27
0,3,5,32
0,8,6,30
1,9,11,27
1,8,10,28
1,9,14,23
0,5,4,19
0,7,10,30
0,8,6,46
1,12,9,18
1,8,11,18
0,9,5,25
0,6,7,48
0,8,6,42
0,10,4,32
0,3,6,18
0,11,8,35
1,8,12,35
1,8,13,38
1,8,10,29
0,5,8,48
0,6,6,26
1,6,8,21
0,9,6,37
0,1,7,39
0,7,6,31
1,18,5,27
1,10,6,18
0,10,7,32
1,6,7,18
0,3,7,18
1,8,11,22
0,6,3,46
0,9,6,46
1,8,10,30
1,6,7,18
0,4,6,55
0,4,4,43
0,8,8,35
1,8,9,27
0,3,6,30
0,5,9,35
0,7,6,23
1,8,8,25
0,9,5,21
0,5,7,28
0,5,5,18
0,6,11,34
0,8,4,25
0,10,6,31
0,6,7,36
1,14,9,35
0,8,8,33
0,9,5,39
0,8,7,45
1,12,11,28
0,7,9,33
1,13,5,18
0,8,10,33
0,9,7,38
1,9,9,28
0,2,7,39
0,12,6,31
0,4,5,31
0,6,6,18
0,6,11,34
0,8,1,18
0,9,5,34
0,12,4,37
0,-0,2,31
0,4,9,35
1,7,10,27
1,8,8,18
0,4,10,49
1,15,9,31
0,5,6,30
0,9,8,33
0,9,5,46
0,-0,3,28
0,5,1,31
0,11,9,45
1,11,11,28
0,2,10,26
1,8,15,20
0,7,6,19
1,6,12,18
0,7,4,23
0,3,2,48
0,6,7,24
0,8,8,42
1,6,9,18
1,12,10,32
0,6,8,23
0,6,9,42
0,6,3,23
0,8,6,32
0,5,7,30
0,8,5,30
0,7,9,48
0,1,12,30
0,9,10,44
0,10,6,44
0,6,3,26
0,4,6,21
1,10,9,28
0,7,-0,44
0,5,9,23
0,6,9,37
0,5,6,45
1,5,14,35
0,5,6,27
0,5,11,40
0,6,5,33
0,3,7,23
0,9,7,42
0,6,4,21
0,6,9,34
1,13,10,29
0,5,9,48
1,9,6,18
0,6,5,34
0,5,4,25
0,7,5,24
0,8,5,31
0,5,7,21
0,9,6,42
0,7,8,44
1,4,13,29
0,6,5,29
0,9,-0,40
1,8,10,23
0,8,1,34
0,7,7,38
1,9,11,35
1,10,11,25
1,10,8,18
0,7,7,24
0,8,8,39
0,7,9,29
0,6,5,40
1,7,10,29
1,7,12,32
0,8,7,28
0,9,4,25
0,7,10,33
1,14,7,30
0,10,8,42
0,6,3,25
0,8,7,45
1,11,7,18
0,10,7,35
1,11,10,28
0,6,6,35
0,9,7,29
0,8,6,38
0,7,6,47
0,6,6,22
0,6,5,28
0,7,7,31
0,8,4,36
0,9,5,54
0,-0,8,23
1,10,11,30
0,1,9,47
0,6,5,32
0,4,11,37
0,6,7,24
0,6,5,37
0,9,1,26
1,13,4,23
0,8,2,43
1,12,8,26
0,8,3,38
0,9,9,38
0,9,5,23
0,7,7,35
1,9,12,21
1,14,5,27
0,9,4,23
0,6,8,22
0,9,5,33
0,5,6,32
0,2,8,34
0,9,5,29
0,11,6,37
0,12,9,47
1,9,10,18
1,15,7,22
0,7,1,29
0,10,7,28
0,5,4,35
1,8,6,18
1,12,9,29
0,11,5,30
0,8,6,29
0,9,9,35
1,7,11,32
1,9,10,25
0,13,8,42
1,9,13,24
0,11,2,31
0,3,9,36
1,10,13,29
1,7,8,19
1,9,8,26
0,8,5,50
0,8,8,31
0,6,7,36
1,6,10,24
0,9,2,44
0,7,6,20
0,7,8,53
1,7,10,20
0,11,7,31
0,6,4,42
0,13,-0,24
0,11,4,36
0,11,11,43
0,7,5,46
0,1,8,39
0,11,7,36
0,4,5,35
1,10,8,18
0,9,4,31
1,6,9,21
0,9,4,26
0,5,9,31
1,8,10,25
0,10,9,39
0,5,9,48
1,8,9,18
0,5,3,28
0,3,8,29
0,6,6,31
1,10,9,18
0,6,4,35
1,6,10,25
1,6,7,18
0,10,7,36
1,8,8,19
0,10,6,36
1,10,8,19
0,4,3,38
0,6,10,43
0,6,2,43
0,10,8,36
0,7,7,47
1,12,6,19
1,5,11,23
1,14,11,19
1,9,9,25
0,8,10,33
0,3,6,40
0,15,3,35
0,6,8,32
0,12,6,43
0,8,5,53
0,11,5,29
1,8,9,26
0,5,4,24
0,6,11,34
0,11,7,36
1,12,5,18
0,9,6,39
0,9,8,34
0,4,13,48
1,13,9,25
0,8,5,29
0,6,7,21
1,11,9,32
1,17,10,23
0,6,3,21
0,6,5,24
0,9,5,34
1,10,9,18
0,12,8,40
0,3,10,40
1,11,8,28
0,8,1,18
1,7,10,18
1,8,9,28
0,9,10,35
1,8,9,26
0,6,8,38
0,0,9,27
1,9,7,24
1,10,9,25
0,8,9,31
0,5,4,41
1,10,7,26
1,7,7,18
0,8,8,46
0,6,8,45
0,10,8,37
1,11,6,18
1,8,6,18
0,5,1,42
0,9,6,40
0,7,5,18
1,9,10,22
0,9,11,43
1,7,9,19
0,6,5,18
0,10,1,20
0,9,4,33
0,7,4,25
1,10,10,29
0,9,5,27
0,2,9,18
0,8,5,18
0,2,10,38
1,11,11,25
0,7,5,29
1,7,8,23
1,10,9,23
0,10,3,22
0,8,6,34
0,7,5,29
0,3,8,43
0,6,3,47
1,11,9,18
1,6,14,25
0,9,9,39
0,8,8,35
0,10,7,47
0,6,7,32
0,10,5,46
0,9,-0,33
0,12,8,47
0,10,2,24
0,1,7,28
0,4,10,33
0,9,2,28
0,10,6,27
0,6,12,46
1,3,10,20
0,10,9,51
0,12,3,34
1,8,12,27
0,10,9,43
0,8,6,41
0,8,8,31
1,11,9,25
0,9,2,36
0,14,4,34
1,10,11,31
0,9,6,23
1,9,7,18
0,5,6,40
0,6,8,39
1,9,12,25
0,4,6,37
0,10,6,26
0,6,11,32
0,9,6,47
1,9,14,37
1,7,12,32
1,10,11,18
0,9,5,54
0,3,3,56
0,7,6,18
0,1,3,29
0,7,5,45
0,7,5,35
0,8,8,35
1,8,9,28
0,4,7,28
0,11,7,49
0,13,6,36
1,5,10,23
0,9,9,50
0,2,10,30
1,11,8,29
1,6,7,18
0,3,15,45
0,12,6,40
0,7,6,31
0,10,5,53
0,7,8,39
0,7,10,40
1,11,11,18
0,10,8,36
1,9,8,27
0,2,9,39
1,7,8,20
0,8,8,28
0,12,6,50
0,8,3,20
0,7,5,29
1,7,8,20
1,15,8,34
1,13,8,30
1,7,11,32
0,7,5,34
1,3,12,25
1,9,10,25
0,3,9,25
0,4,7,18
0,2,9,28
0,12,6,28
1,9,15,27
0,8,2,34
1,11,11,24
0,3,7,37
0,3,3,36
1,8,10,30
0,11,9,35
0,1,8,18
0,8,5,29
0,4,9,32
1,7,7,18
0,12,4,37
1,13,9,21
1,11,4,18
0,8,6,36
0,7,4,33
1,9,12,18
0,5,3,40
0,6,8,36
0,6,10,38
1,7,12,23
0,11,2,47
1,15,12,42
0,8,9,32
0,5,8,45
1,8,9,18
0,12,1,31
1,8,12,37
1,5,11,18
1,7,7,18
0,3,6,35
1,12,8,28
1,11,10,34
1,10,12,32
0,4,4,38
0,7,3,48
0,9,10,49
0,9,5,23
1,8,8,23
0,10,6,37
1,5,10,19
0,1,6,36
0,7,10,36
1,7,8,20
0,10,1,28
0,2,4,26
0,9,9,41
0,6,6,23
0,6,3,18
0,6,3,18
0,5,8,57
0,3,8,37
0,8,4,18
1,9,9,18
1,7,12,31
0,7,8,27
0,9,7,35
1,7,11,30
0,9,6,24
0,4,6,18
0,2,11,28
1,8,12,18
0,4,6,38
0,4,5,36
0,6,7,27
1,10,14,32
0,9,14,57
0,8,4,62
0,9,8,38
0,9,5,27
0,6,9,30
1,16,11,25
0,7,6,26
0,11,2,21
0,4,7,18
0,2,10,32
0,7,7,28
0,3,8,38
0,11,8,33
1,10,12,40
0,9,7,44
0,6,7,33
1,13,12,34
0,3,9,23
0,7,5,23
1,14,5,19
0,5,6,24
1,12,9,27
0,4,10,25
0,7,6,18
1,16,6,34
0,6,8,34
0,6,11,34
0,8,5,29
1,4,11,24
0,5,8,36
0,9,9,32
0,4,5,25
0,8,7,30
0,5,5,30
1,11,9,18
1,6,15,18
1,6,12,32
0,8,12,49
0,5,3,27
1,10,9,32
0,6,6,39
0,6,8,24
0,8,4,51
1,11,5,18
0,3,0,41
0,7,4,21
1,7,8,18
1,4,10,22
1,7,16,18
1,10,8,20
0,12,8,42
0,7,6,32
1,9,10,25
0,2,6,28
0,11,7,29
0,5,4,29
0,5,2,20
0,11,8,36
0,10,11,44
0,6,5,28
1,7,10,18
0,12,7,31
1,8,11,25
1,10,10,35
0,7,10,32
0,1,13,42
0,1,9,32
1,8,12,36
0,10,8,32
0,9,2,22
0,8,6,39
1,6,10,18
0,4,9,34
0,5,11,33
0,6,4,18
0,8,6,33
0,5,2,21
0,2,4,18
1,6,13,20
0,6,9,28
1,5,11,21
0,10,6,32
0,8,3,48
0,12,3,31
0,6,3,21
0,14,7,42
0,6,7,30
1,8,9,28
0,10,8,31
0,7,4,25
0,5,10,30
0,4,7,38
1,6,14,36
0,2,6,18
1,6,12,24
0,8,9,40
0,11,4,20
0,7,8,31
0,5,9,25
0,13,1,46
0,10,4,23
0,5,9,38
1,9,10,28
0,8,9,50
0,8,8,47
0,8,-0,37
0,11,5,47
0,2,2,23
0,9,4,23
0,5,2,23
0,3,9,36
0,3,7,32
0,2,4,40
0,10,6,44
0,7,9,36
0,8,3,38
1,8,11,31
1,15,8,22
0,8,6,24
0,7,5,24
0,8,11,43
0,6,5,51
1,10,10,32
1,6,15,25
0,12,8,34
1,8,8,18
0,10,8,39
1,8,11,33
1,9,12,22
1,11,11,33
0,7,6,34
0,3,8,31
0,7,7,38
0,7,6,32
0,3,5,41
1,12,8,23
0,13,5,32
1,2,13,27
0,4,10,29
0,5,6,24
0,6,12,50
0,8,11,46
0,7,3,35
0,4,6,24
0,9,5,28
1,8,12,22
0,11,6,37
1,7,9,22
1,12,10,32
0,3,7,18
1,9,8,25
0,8,10,46
1,8,9,26
0,6,6,44
1,10,9,27
0,4,7,23
0,5,11,43
0,6,5,37
0,11,9,42
0,3,3,32
0,7,8,46
0,4,6,26
0,9,6,37
0,2,10,21
0,3,4,28
0,6,4,52
1,15,9,27
1,9,8,26
0,7,7,31
0,4,8,24
1,3,9,18
1,12,7,26
1,14,7,26
1,6,10,24
0,7,7,34
0,11,9,40
0,9,6,36
0,8,4,24
0,8,7,31
0,10,5,28
0,5,6,30
1,10,6,21
0,4,8,28
1,8,15,26
0,8,7,25
1,4,11,23
0,8,6,44
0,-0,4,28
0,6,5,20
0,11,7,61
1,11,13,22
0,2,9,23
