lfprt,educ,expr,age
0,4,10,25
0,3,11,40
1,12,7,26
0,2,12,34
0,4,9,43
0,5,8,31
0,8,4,19
0,8,5,25
1,13,7,18
0,6,6,36
0,9,5,20
1,8,7,18
1,8,15,42
1,11,7,18
0,7,13,39
0,10,7,32
0,9,8,30
0,2,7,19
1,10,10,23
0,4,10,30
0,6,8,44
1,14,14,20
1,5,14,36
0,5,7,22
1,10,11,38
0,6,10,29
0,6,4,31
0,5,7,51
1,9,10,26
0,8,12,45
0,4,6,27
0,6,5,27
0,5,3,35
0,4,6,18
0,8,5,29
0,9,7,29
0,12,6,40
0,10,10,36
1,8,8,18
0,6,9,36
0,1,4,31
0,0,6,34
0,7,7,24
0,9,5,47
0,12,7,32
0,7,8,40
0,4,8,18
1,5,11,23
0,8,5,36
1,14,7,29
0,7,7,30
0,3,10,23
0,3,9,27
0,11,3,18
0,7,4,41
0,7,9,28
0,6,9,46
0,8,9,40
0,6,7,33
0,5,12,36
0,8,10,32
0,6,1,18
0,11,-0,21
0,9,4,29
1,11,10,29
0,6,8,31
0,6,7,46
1,9,10,30
1,5,13,34
0,10,7,27
1,9,17,32
0,7,8,36
0,6,9,26
0,2,5,24
0,3,8,18
1,5,9,22
0,10,5,24
1,10,7,26
1,9,10,19
0,5,7,40
0,7,10,31
0,11,9,40
0,8,7,30
1,5,10,23
0,1,5,29
0,9,5,46
0,7,4,18
0,6,6,24
0,1,9,18
0,7,5,35
0,8,5,46
1,11,8,27
0,11,6,42
0,8,5,29
0,7,5,37
0,9,4,30
1,7,9,20
0,9,-0,41
1,10,7,18
0,5,8,43
0,8,10,34
1,8,9,18
0,6,8,24
0,1,12,34
0,10,2,28
0,1,5,20
0,11,4,29
0,9,6,24
0,14,4,26
1,10,11,31
0,7,8,24
0,4,7,41
1,10,8,18
0,3,5,27
0,8,2,23
0,7,7,30
0,5,7,25
0,11,6,40
1,9,16,31
0,8,7,23
0,5,6,36
1,13,13,30
0,5,7,48
0,8,10,36
0,3,8,36
0,5,5,34
1,4,12,29
0,5,7,33
0,3,9,26
0,11,2,23
1,11,13,40
0,6,9,42
1,13,13,35
0,2,7,26
0,8,8,48
0,8,3,27
0,10,7,28
0,8,5,38
0,5,7,39
0,8,5,42
1,14,8,30
0,5,11,40
1,6,10,22
0,3,4,42
0,7,9,29
0,10,0,18
0,13,7,36
0,3,9,44
0,10,8,39
1,9,13,38
1,8,12,26
1,8,11,18
0,8,6,39
0,9,4,26
0,-0,8,37
0,5,8,28
1,6,7,18
1,10,11,38
0,3,7,29
1,6,9,22
1,7,15,44
1,15,7,23
0,10,8,42
0,6,5,23
1,6,9,18
0,6,7,36
0,4,9,56
0,8,9,35
0,9,5,34
0,5,7,29
0,11,9,36
0,11,3,31
0,6,8,24
0,5,6,28
1,11,7,21
0,6,7,35
0,6,3,26
0,13,6,35
1,7,10,25
0,7,2,38
0,4,10,42
0,6,13,42
0,1,6,55
0,-0,10,49
0,5,1,29
1,4,10,18
0,6,3,29
0,10,8,30
0,5,6,29
1,10,7,22
1,5,12,24
1,9,13,27
0,1,9,27
0,8,7,23
0,5,7,39
1,5,8,18
0,3,2,50
1,12,6,23
1,8,14,30
0,9,3,24
1,10,12,33
0,7,11,35
0,4,8,23
1,10,7,18
0,7,9,31
1,7,14,31
0,12,7,35
0,4,13,45
1,7,9,19
0,6,7,20
1,2,12,25
0,11,5,53
0,8,7,24
0,6,8,32
1,6,8,20
1,9,11,36
0,13,9,42
0,2,7,42
0,10,4,36
0,11,5,27
0,10,10,36
1,11,11,26
1,14,12,18
0,5,6,38
0,9,5,35
1,8,11,26
0,6,6,22
1,8,11,18
0,11,0,18
0,7,8,43
1,13,9,28
0,9,7,28
0,8,4,32
0,7,7,39
0,8,9,30
0,6,7,28
1,13,10,24
0,6,10,38
1,6,9,23
0,12,7,38
0,4,6,29
0,6,6,33
1,8,13,37
0,2,3,36
0,8,5,34
0,8,6,50
0,5,11,46
0,9,6,35
0,6,4,35
0,5,4,25
1,8,10,22
1,7,10,28
0,11,6,33
0,4,10,36
0,6,7,42
0,0,10,26
0,8,6,27
1,5,14,18
0,7,9,32
0,11,7,39
0,9,8,37
0,5,5,18
0,7,4,20
0,10,3,18
0,6,0,35
0,10,8,31
1,14,13,46
0,2,5,18
1,13,7,26
0,7,5,41
0,5,6,30
0,-0,9,30
0,8,9,30
0,9,12,53
0,9,3,28
0,9,9,36
1,4,11,26
0,8,6,46
1,7,10,27
0,9,5,19
0,8,10,43
0,9,6,26
0,8,4,30
1,8,9,22
1,6,13,26
1,8,8,18
0,-0,13,25
1,4,14,26
0,8,7,36
1,9,9,29
1,4,14,34
0,7,6,40
1,4,9,18
0,8,8,30
0,6,8,42
0,4,3,18
0,4,8,36
0,14,8,51
0,9,6,41
1,12,11,30
0,10,1,25
0,4,6,33
1,12,10,33
1,7,12,23
0,11,8,48
0,-0,10,39
0,5,8,29
0,6,8,31
1,7,9,18
0,11,4,47
0,8,6,20
0,6,7,47
0,7,5,18
0,9,10,37
0,7,8,30
0,9,4,37
0,7,4,29
0,3,3,23
0,13,5,36
0,13,6,43
0,11,7,46
0,9,6,23
0,8,5,18
1,9,12,29
0,2,8,48
1,9,11,36
0,12,6,30
0,7,5,33
1,14,8,23
0,7,7,23
0,10,8,37
0,2,12,31
0,9,7,55
1,14,10,37
0,2,5,47
0,12,4,44
1,6,9,24
0,8,3,34
0,6,9,26
0,5,9,48
0,9,4,21
1,8,12,32
1,6,9,19
0,2,4,18
0,8,2,29
0,6,6,37
0,10,7,27
0,-0,8,26
0,8,8,48
1,9,13,39
1,12,5,19
0,7,8,36
0,6,8,27
0,6,8,29
0,4,4,45
1,7,11,18
0,7,4,34
0,6,4,50
0,8,2,22
0,8,12,38
1,7,9,24
0,7,7,39
1,9,8,18
1,9,9,18
1,11,5,22
0,11,6,41
0,9,6,42
1,8,11,24
0,1,6,18
0,7,7,38
0,11,10,45
0,0,6,19
0,3,10,29
0,2,9,37
1,10,9,28
0,7,6,27
0,2,12,41
0,8,10,36
1,10,7,18
1,11,12,25
0,12,3,52
0,9,4,24
0,13,3,40
0,8,1,34
0,4,10,33
0,8,6,22
0,10,4,40
0,8,7,24
0,6,5,55
1,8,10,23
0,7,10,32
1,5,11,25
1,12,14,32
1,10,12,35
1,12,10,18
0,9,7,31
0,3,3,33
1,14,6,21
0,4,3,41
0,11,7,36
0,7,8,41
0,9,10,36
0,9,8,29
0,4,5,18
0,2,10,29
0,4,2,18
0,-0,6,33
1,9,10,25
0,6,10,30
0,8,3,31
0,2,6,53
0,3,4,24
0,10,10,42
1,3,12,27
1,8,6,18
0,3,5,42
1,10,6,18
1,8,12,36
1,14,6,20
0,13,7,33
0,11,3,54
0,8,10,52
1,13,11,37
0,8,8,36
0,7,2,28
0,9,4,27
0,9,5,39
0,4,8,21
0,5,4,29
0,11,6,53
0,11,5,31
1,10,7,26
0,5,4,18
1,5,12,28
0,3,5,27
1,10,9,26
0,5,10,26
0,10,8,31
1,9,14,43
0,8,5,20
0,8,6,32
1,14,9,31
1,7,14,19
0,4,9,47
0,4,-0,45
1,12,11,38
0,9,8,28
1,7,10,20
1,9,11,36
0,2,4,37
0,4,6,31
0,2,8,18
0,11,6,48
1,9,9,18
0,6,10,34
0,6,9,28
0,2,8,18
0,10,5,32
0,10,5,21
0,4,6,40
0,9,10,37
1,3,9,18
0,8,8,26
0,10,3,32
0,3,7,33
0,7,9,45
0,-0,4,21
0,3,12,31
0,9,8,32
0,7,3,22
0,7,8,42
0,6,3,18
0,2,7,36
1,9,10,22
0,3,5,35
0,1,4,21
0,5,4,34
1,12,8,18
0,11,3,18
1,3,17,24
0,6,5,32
0,9,8,32
0,7,3,30
0,2,9,22
0,7,5,26
1,10,11,18
1,7,7,18
1,9,7,18
1,7,11,32
0,9,7,32
1,11,10,33
1,12,4,18
0,7,8,34
0,7,10,34
0,1,8,32
0,12,8,55
1,7,8,21
1,8,15,29
0,6,4,18
0,11,10,43
0,9,7,47
1,8,9,18
0,9,5,29
0,3,8,50
0,9,9,32
0,7,5,31
0,9,7,37
0,6,13,37
1,7,12,19
0,10,6,33
0,8,7,25
1,4,11,18
1,11,7,19
0,11,3,31
1,9,9,28
1,7,8,19
0,2,9,36
0,-0,4,22
0,12,6,42
0,10,7,39
1,10,9,27
0,1,3,40
0,7,10,33
0,8,8,29
1,9,12,35
1,5,19,28
1,9,7,18
0,7,5,39
0,9,4,34
0,5,6,24
1,11,12,33
0,7,4,31
1,6,16,18
0,2,4,18
1,9,9,28
0,7,2,18
0,2,3,33
1,8,8,18
0,3,5,34
1,3,12,18
1,8,6,18
0,8,10,43
0,4,6,30
0,9,0,19
0,5,11,32
1,10,9,27
0,4,7,26
0,8,7,27
1,3,11,18
0,8,3,18
1,8,7,18
0,8,11,36
0,11,5,30
0,12,8,34
1,8,7,22
1,11,9,18
0,9,3,34
0,3,10,42
0,5,2,29
0,10,10,42
0,7,8,32
0,6,8,43
0,11,3,23
1,8,8,24
0,10,7,35
0,6,7,43
0,10,4,32
0,8,12,42
1,11,11,30
1,9,11,18
1,7,10,18
0,6,2,37
0,7,5,38
0,4,11,30
1,5,14,28
0,2,9,35
1,9,7,23
1,8,10,30
0,5,6,18
0,7,6,34
0,7,4,18
0,6,8,34
0,6,7,45
0,7,11,38
1,11,12,24
0,7,5,23
0,4,5,27
0,7,8,56
0,9,8,49
0,7,5,34
0,6,6,33
0,3,8,34
0,9,7,51
0,7,8,34
0,9,1,27
1,8,7,18
0,10,6,47
0,8,6,30
0,6,7,34
0,7,7,38
1,6,9,18
0,3,9,40
0,7,6,35
0,5,6,49
0,3,3,25
1,9,8,23
0,9,4,56
0,9,5,34
0,8,7,36
0,7,4,38
1,7,11,19
0,6,8,39
0,9,9,42
1,11,8,20
0,10,8,39
1,9,6,18
0,10,6,34
1,8,12,36
1,14,11,18
1,9,9,28
1,7,7,19
0,4,5,36
0,10,3,33
0,6,11,31
0,6,7,27
1,8,10,23
1,7,12,22
0,8,3,29
0,7,5,24
1,9,7,18
1,9,5,18
0,10,4,25
1,11,8,18
0,7,6,36
0,4,6,24
0,10,8,37
0,5,8,23
0,13,5,28
1,14,7,28
0,7,5,35
0,3,7,28
0,9,9,40
1,10,7,18
0,9,6,35
0,8,2,50
0,10,8,33
0,7,6,31
0,8,8,29
0,9,10,37
0,6,8,32
0,8,4,39
0,3,5,42
0,3,8,18
0,8,5,36
1,6,8,21
0,4,5,30
0,5,9,27
0,7,6,34
0,10,6,50
0,6,1,33
0,4,6,20
0,5,8,29
1,7,7,18
0,6,8,26
1,7,14,24
0,9,2,50
0,6,6,27
1,9,13,34
0,6,10,41
1,3,11,22
1,8,9,27
1,2,10,18
1,9,7,20
1,11,10,36
0,4,2,37
0,6,9,27
1,14,11,23
1,10,9,32
0,6,8,32
1,8,10,29
0,4,7,39
0,5,6,22
1,7,11,29
0,12,1,32
0,2,7,55
0,3,11,43
0,6,6,30
1,10,8,26
1,14,11,19
0,5,10,34
1,11,7,22
0,10,0,29
1,14,8,18
0,3,8,38
0,3,3,30
0,7,10,32
0,8,5,28
0,5,12,44
0,7,5,29
0,10,10,36
0,3,4,32
0,6,11,33
0,7,7,34
1,9,8,24
0,7,2,42
1,8,9,18
0,1,9,34
0,6,8,28
0,6,8,34
1,8,11,32
1,10,11,27
0,1,8,18
1,4,14,27
0,10,5,29
1,12,7,18
1,10,12,27
1,13,9,31
0,9,9,40
0,12,6,30
0,4,4,30
1,9,12,26
0,7,3,49
1,2,10,18
0,6,11,40
1,8,8,25
0,6,2,34
0,5,5,32
1,11,10,32
1,13,5,23
0,9,11,40
1,6,10,22
0,4,6,22
0,2,5,34
1,6,8,18
0,2,8,38
0,3,8,18
1,10,11,28
1,7,9,21
1,12,12,31
0,4,3,19
0,7,4,28
0,6,11,55
0,7,3,25
0,8,5,24
0,7,5,63
0,9,8,37
1,10,7,19
1,10,11,18
1,7,10,27
0,7,9,42
0,8,5,31
0,7,5,30
0,15,6,37
0,9,4,26
0,11,3,38
0,9,4,33
0,4,5,38
0,5,9,35
1,5,9,21
0,7,6,30
0,9,4,25
1,12,7,18
0,7,7,50
0,9,5,37
0,10,6,30
1,12,10,25
0,9,6,25
0,4,12,33
1,7,10,23
1,11,10,25
0,6,8,39
0,12,3,27
1,12,5,18
0,5,7,30
1,15,10,25
0,5,9,37
1,12,9,35
1,13,6,18
0,3,4,45
0,6,8,36
0,8,5,18
0,7,5,34
0,4,6,26
0,9,11,40
1,5,10,24
1,9,8,18
0,12,7,43
1,10,9,20
0,4,8,29
0,8,5,26
0,14,5,31
0,5,7,18
1,11,12,18
0,5,7,36
0,8,9,33
0,10,7,31
1,8,10,18
0,7,9,37
1,8,8,18
0,8,4,23
1,11,9,31
0,6,6,32
1,9,11,29
0,8,8,32
0,6,8,41
0,5,6,18
0,4,9,21
0,8,5,40
1,10,12,32
1,7,12,21
1,2,14,31
0,3,4,18
0,3,7,39
0,5,4,36
1,8,10,24
0,6,6,34
