lfprt,educ,expr,age
0,6,8,45
1,8,13,21
0,6,9,34
0,8,5,23
0,6,4,36
0,9,8,34
0,9,7,29
0,2,3,25
0,9,6,30
0,10,8,44
0,2,10,22
1,7,8,20
0,6,4,26
0,6,6,38
0,7,5,40
0,12,8,48
0,12,6,50
0,6,4,40
0,5,9,27
1,7,11,27
0,11,9,46
1,10,9,31
0,9,6,25
1,9,9,29
0,5,5,18
1,6,12,25
1,14,10,42
0,6,5,62
0,14,4,32
0,8,4,19
0,4,5,26
0,3,8,32
1,9,7,18
0,3,4,41
0,9,8,31
1,7,13,33
0,7,8,43
0,8,8,39
0,12,8,35
0,6,9,31
0,7,6,21
0,8,6,43
0,8,8,28
0,8,8,31
0,7,3,34
0,8,8,49
0,8,13,46
0,9,10,43
0,5,8,22
0,12,10,46
0,11,12,52
0,11,4,29
0,12,2,55
1,8,10,28
0,6,6,35
0,4,5,38
0,5,9,40
0,6,8,38
0,11,3,30
0,9,6,25
0,2,8,38
0,5,7,28
0,7,7,58
1,11,8,18
0,9,6,29
1,10,9,32
0,5,5,30
0,2,6,38
0,7,8,40
0,7,7,43
0,5,6,25
0,8,9,33
0,6,4,35
0,2,10,31
0,5,7,33
1,13,4,18
1,11,8,19
0,6,9,31
0,6,8,26
0,8,7,40
0,7,7,34
0,7,6,47
0,6,9,29
0,10,12,43
0,10,7,43
0,4,13,38
0,8,6,28
0,10,7,45
0,9,5,23
0,8,3,40
0,3,4,43
1,11,11,22
0,11,6,33
0,5,8,22
0,6,3,35
1,9,8,22
1,3,13,30
0,11,11,43
0,11,6,43
1,11,10,26
0,7,8,51
1,4,11,25
0,12,8,38
0,9,9,44
0,3,6,19
0,10,6,35
0,8,7,24
0,9,6,26
0,10,10,39
0,6,8,28
0,2,11,29
1,6,13,24
0,7,4,18
1,6,12,23
0,5,9,25
0,10,3,23
0,6,7,20
0,7,11,47
1,8,9,18
1,11,12,24
0,8,7,46
0,6,8,31
0,7,13,42
0,6,7,20
0,6,6,26
0,5,11,35
0,7,10,36
1,8,13,20
0,6,2,24
0,10,9,43
0,4,8,24
1,3,10,19
0,6,6,52
0,6,6,27
0,-0,7,18
0,7,5,18
0,11,6,28
1,7,9,18
0,7,9,28
1,8,10,29
0,9,4,40
1,6,14,26
0,10,4,18
0,14,7,41
0,6,7,33
1,8,7,18
1,8,8,18
0,6,9,31
1,10,12,40
0,5,6,22
0,12,2,30
0,5,10,39
0,7,8,51
0,7,9,29
0,4,5,28
1,9,11,23
0,5,9,45
1,14,10,26
1,11,13,37
0,3,7,35
0,5,4,41
0,4,9,26
0,10,4,45
0,9,5,22
0,10,3,48
0,8,6,26
1,14,4,19
1,11,14,21
0,6,5,29
1,7,9,18
0,8,4,41
0,8,5,25
0,4,2,27
0,10,8,32
0,6,8,27
0,6,8,35
0,11,4,53
0,6,6,32
0,5,8,29
0,5,11,37
0,6,6,27
0,8,5,38
1,9,8,18
0,9,5,33
0,7,9,57
0,7,8,30
1,7,9,22
0,8,3,40
0,10,8,35
0,12,6,31
0,6,8,41
1,7,11,28
0,3,3,26
0,10,2,29
1,6,10,25
0,6,9,38
0,8,8,40
0,8,5,24
0,9,2,32
0,10,8,36
0,3,1,18
0,7,7,28
1,10,10,26
1,9,12,37
0,4,8,45
1,13,9,27
0,4,5,18
1,7,13,33
1,9,11,23
0,4,4,46
0,5,7,18
0,5,9,33
0,6,4,35
0,6,7,24
0,4,9,27
0,5,6,43
1,9,13,28
0,7,4,22
1,9,14,31
1,9,11,18
0,4,9,32
1,13,11,27
1,15,13,27
0,9,10,34
1,8,13,37
0,7,2,25
0,5,9,43
1,13,6,28
1,9,8,18
0,8,4,18
0,9,8,37
1,12,13,23
1,8,8,23
0,5,12,33
1,10,8,22
0,7,9,28
1,11,12,27
0,8,4,48
0,9,5,26
0,6,10,42
0,2,5,32
1,12,8,31
0,10,4,19
0,11,5,28
0,0,12,35
0,10,8,33
0,12,4,34
1,7,8,18
0,7,8,43
1,10,9,32
1,3,10,18
1,8,9,27
0,13,5,39
0,9,5,34
0,2,3,31
1,5,10,22
0,5,7,40
1,3,13,18
0,4,3,28
0,8,11,45
0,20,10,58
0,10,6,33
0,3,4,40
0,3,4,40
1,13,10,34
0,9,10,36
0,8,3,30
0,5,8,30
0,9,8,42
0,11,4,34
1,9,8,18
0,9,3,18
1,11,11,35
0,7,8,29
1,14,5,22
0,4,5,32
0,8,6,44
1,7,10,27
0,9,6,35
1,15,7,22
0,7,4,46
0,9,3,39
0,7,3,33
1,9,6,21
0,8,3,34
1,10,13,37
0,6,5,25
0,14,3,24
0,8,7,27
0,2,8,37
0,10,7,29
1,8,8,20
1,10,6,18
0,8,6,27
0,7,7,41
0,12,4,33
0,9,11,50
0,4,8,39
0,10,-0,32
0,5,4,18
0,6,11,31
1,14,9,28
1,12,8,25
1,6,11,20
0,6,11,31
0,2,8,52
0,10,6,45
0,2,9,31
0,8,7,23
0,5,2,22
0,4,9,27
1,7,11,29
1,7,8,21
0,12,6,44
0,3,7,31
0,0,5,35
0,5,8,25
1,4,10,19
0,6,6,29
1,14,11,28
1,3,13,26
1,5,12,23
0,7,11,36
0,9,3,30
0,9,5,24
1,10,7,26
1,6,11,21
1,11,9,20
0,5,4,18
0,10,5,31
1,12,12,34
1,7,8,18
0,7,7,28
1,10,14,42
0,-0,6,25
1,7,11,18
0,6,7,23
0,5,8,24
0,12,7,35
0,4,3,25
1,2,11,18
0,12,-0,23
0,6,5,38
0,8,6,38
0,14,7,35
1,9,9,22
1,11,4,18
0,6,10,37
0,8,6,28
0,10,2,33
0,6,9,31
0,6,7,48
0,3,5,44
0,2,8,28
0,10,3,28
0,6,10,43
1,9,8,22
0,7,8,41
1,9,10,24
0,5,4,20
0,10,8,32
0,2,7,24
1,9,12,21
0,7,5,40
1,9,14,40
1,9,12,20
0,6,8,28
0,5,10,36
0,8,2,37
1,9,12,29
1,12,11,27
0,7,9,37
1,9,13,26
0,12,4,31
0,8,7,27
0,6,6,35
0,3,5,34
0,12,4,44
0,10,10,47
0,6,1,25
0,10,3,29
0,10,9,36
0,7,9,45
0,3,7,41
0,14,8,48
0,3,4,29
1,8,7,22
0,2,8,36
0,9,10,46
0,5,9,35
1,12,12,28
1,13,10,23
0,9,7,26
1,8,10,29
1,10,11,23
0,8,8,26
0,4,7,24
0,8,3,43
1,10,16,36
1,6,11,25
0,6,11,39
1,11,8,18
1,8,15,39
0,9,11,43
0,6,6,48
1,8,12,36
0,4,5,23
0,5,13,39
0,10,5,21
0,10,7,45
1,13,8,27
1,7,10,23
1,8,8,18
0,6,6,25
0,10,8,36
0,8,9,34
0,8,5,51
0,4,7,26
0,8,6,20
0,6,8,30
0,7,4,24
0,4,9,28
0,12,5,28
0,6,9,50
0,1,5,19
1,10,8,18
0,10,5,41
1,12,6,24
0,9,5,19
1,11,13,30
0,3,6,24
1,7,8,18
1,6,11,22
0,8,4,35
1,7,8,23
1,5,10,19
1,10,8,18
0,5,8,35
1,3,13,28
0,8,8,39
0,7,9,36
0,5,5,43
1,7,8,18
0,12,2,34
0,4,3,43
0,10,7,32
0,12,6,32
0,8,5,49
0,11,8,32
1,16,9,18
0,9,7,29
0,9,4,47
0,10,9,46
0,9,11,46
0,7,5,21
0,4,8,25
0,6,11,42
0,5,7,19
0,3,5,56
1,11,10,30
0,8,9,34
0,8,6,33
0,8,7,24
0,4,7,29
1,8,10,18
1,8,8,20
0,7,5,42
0,5,9,34
1,14,8,20
0,7,10,51
0,2,7,26
1,2,13,18
1,7,9,18
1,4,12,25
0,10,6,40
1,11,9,18
0,6,9,40
0,5,5,19
0,8,7,26
0,5,5,22
1,13,10,19
1,12,6,18
0,6,8,36
0,6,10,35
0,5,9,25
1,11,10,32
1,12,11,39
1,17,3,23
0,7,3,37
0,5,8,38
1,7,10,29
0,6,3,29
0,-0,3,28
0,3,10,45
1,11,9,33
0,5,13,36
0,5,8,33
0,8,5,37
0,5,10,35
0,11,4,27
0,-0,3,31
0,8,4,34
0,8,6,36
0,8,10,34
0,1,9,55
0,6,5,30
0,5,5,21
0,7,10,39
0,5,4,24
0,1,7,26
0,9,8,40
1,5,9,18
0,7,8,33
1,6,12,27
1,8,10,30
0,7,3,25
0,10,7,31
0,5,3,48
1,7,13,35
1,12,7,27
0,12,8,46
0,4,9,38
1,10,6,18
0,6,9,40
1,9,8,26
0,7,10,45
0,8,5,32
0,9,8,33
0,8,10,44
0,9,8,30
1,10,8,18
0,9,5,23
0,-0,8,39
1,7,12,18
0,8,6,33
0,11,9,39
1,10,7,20
0,9,7,38
0,10,9,36
0,7,6,52
0,8,9,38
0,10,6,37
0,13,5,27
0,4,4,23
0,6,2,32
1,7,8,18
1,9,12,33
1,4,12,23
1,10,15,49
1,11,9,25
0,2,7,23
0,2,3,28
0,6,6,20
0,7,10,30
0,9,6,43
0,7,3,18
1,2,13,18
0,10,9,33
1,13,7,21
0,11,5,27
0,7,3,18
1,10,11,33
0,11,9,59
0,1,8,42
1,10,9,29
0,1,3,32
0,4,9,24
0,7,1,20
0,2,5,22
0,11,1,41
0,10,10,36
0,10,4,21
0,8,10,34
0,8,6,36
0,9,7,32
0,2,8,32
0,8,5,58
0,4,10,33
1,11,10,18
1,9,8,26
0,4,11,34
1,11,14,45
0,6,8,22
1,9,7,18
0,7,11,41
0,2,5,30
1,7,10,29
0,9,8,36
0,7,6,34
0,7,7,37
0,3,5,33
0,7,7,33
0,10,5,43
0,5,10,26
0,4,7,31
0,14,9,47
1,16,8,31
0,8,10,33
0,12,7,33
0,7,10,51
0,8,8,37
1,10,13,27
1,7,8,23
1,13,3,18
0,9,11,51
0,8,2,18
1,9,6,18
0,2,11,33
0,10,6,24
0,11,9,36
0,13,8,44
0,7,5,39
0,9,2,26
0,6,6,31
0,7,6,25
0,2,9,29
0,7,4,40
0,12,7,33
0,3,11,27
1,11,9,29
0,12,4,32
0,9,10,39
0,8,7,28
0,6,6,58
0,5,6,39
1,4,12,27
1,8,16,18
0,4,7,18
0,7,6,31
1,11,7,18
0,9,3,28
0,7,6,25
0,7,11,36
0,2,9,29
1,5,13,19
1,4,13,19
1,10,11,27
0,9,6,40
0,8,5,21
0,6,9,37
0,12,8,34
1,10,8,28
1,9,10,21
0,7,8,45
0,9,5,31
0,8,4,25
0,5,7,45
1,9,11,35
0,9,3,18
0,4,5,33
0,4,7,23
0,7,8,33
1,10,8,20
1,10,8,27
1,12,6,24
0,8,4,50
1,11,8,24
0,12,5,26
1,4,11,25
0,3,8,32
0,10,6,31
0,9,9,53
0,7,7,46
0,12,7,32
0,7,8,35
0,4,14,46
1,9,9,19
0,8,9,29
0,11,3,48
0,8,3,30
0,8,4,26
0,3,3,35
0,4,6,23
0,3,3,39
0,6,10,39
1,9,14,30
0,8,5,30
0,8,8,30
0,4,4,24
0,5,8,45
1,14,12,31
0,10,8,33
1,10,10,30
0,5,10,26
1,11,13,28
0,3,6,40
0,8,9,52
1,7,11,23
0,7,6,29
1,12,7,27
0,5,3,21
0,1,8,39
1,5,10,18
1,6,11,30
1,14,2,18
1,11,9,27
0,9,7,42
1,12,12,33
1,9,11,30
0,12,2,38
0,6,10,29
1,10,12,31
0,7,4,18
1,7,9,24
0,10,9,45
1,12,11,18
0,1,4,25
0,4,4,35
1,7,13,34
1,15,11,18
0,6,3,42
0,4,8,32
1,12,10,23
0,8,8,29
0,8,7,28
0,5,11,36
0,12,4,37
0,3,6,32
0,9,10,50
1,10,8,28
0,11,5,35
0,3,5,18
0,9,10,36
0,7,7,42
0,6,4,35
1,9,10,29
0,5,5,32
0,4,7,33
0,9,4,22
0,8,6,30
0,8,10,48
0,8,8,28
0,9,8,32
0,13,5,39
0,4,5,28
