lfprt,educ,expr,age
0,9,9,36
0,9,6,37
0,11,3,18
0,5,11,32
1,7,9,18
1,7,7,18
0,10,8,38
0,8,5,41
0,8,4,30
0,11,8,42
1,12,8,33
0,11,3,31
0,6,4,25
1,6,9,20
0,4,7,19
1,8,13,32
0,3,11,50
0,7,6,28
1,9,10,26
1,6,12,23
1,3,12,19
0,1,10,31
1,3,14,26
0,8,5,45
1,9,5,18
0,11,6,43
0,8,7,33
0,8,7,35
0,8,4,37
0,3,6,29
0,7,7,33
1,10,10,27
1,10,9,25
0,10,5,47
1,7,17,36
0,4,11,36
0,3,8,29
1,7,9,22
0,3,5,28
0,10,7,44
1,9,9,27
0,10,1,18
0,5,10,39
0,12,9,39
0,9,0,39
0,5,7,29
0,4,8,44
0,10,9,41
0,6,7,28
0,6,3,33
0,7,7,30
0,10,8,42
0,8,4,29
1,11,9,28
1,6,9,18
0,7,5,29
0,11,3,26
0,7,10,32
0,9,1,28
0,4,9,48
0,4,10,38
0,9,3,26
0,7,11,36
0,5,10,27
0,7,9,45
1,14,9,30
0,11,11,42
1,10,8,25
0,11,6,30
0,11,7,31
1,2,12,18
1,13,8,27
0,7,11,40
1,4,12,28
0,3,8,44
0,9,11,39
0,9,6,36
0,11,-0,18
0,1,7,29
0,7,5,50
0,5,9,26
1,6,9,18
0,13,6,30
0,10,4,35
0,8,4,18
1,8,17,45
1,12,7,18
1,15,10,41
0,10,3,32
0,8,1,27
0,5,5,40
0,10,11,42
1,9,7,22
0,3,11,35
1,8,14,34
1,11,14,29
0,0,8,26
0,7,10,39
1,9,11,32
0,8,6,23
0,5,7,24
0,7,5,35
0,11,7,56
1,16,9,23
0,8,5,26
0,6,11,33
0,3,1,41
0,9,3,18
1,11,13,24
0,3,9,40
0,4,5,42
0,5,7,44
0,12,8,34
0,7,6,35
0,11,6,37
1,8,9,18
0,10,6,33
1,6,10,25
0,3,6,39
1,9,9,23
1,11,13,18
1,7,12,18
0,10,2,44
0,10,7,27
1,9,10,22
0,6,12,35
0,4,4,42
0,6,11,31
0,8,11,40
0,11,5,44
0,8,5,36
1,16,11,46
0,3,8,18
1,10,8,18
0,8,3,28
0,7,3,18
0,6,5,30
0,7,6,31
0,8,7,35
0,12,3,23
1,15,6,22
0,6,5,18
0,3,7,47
0,2,7,24
0,7,9,30
1,11,10,27
1,7,10,27
0,6,8,39
1,9,16,18
0,2,2,22
1,12,8,18
0,8,5,30
0,5,7,18
0,10,2,27
0,12,2,21
0,5,8,32
0,10,7,39
0,10,9,36
1,8,14,18
0,8,9,39
0,10,7,27
0,4,4,25
0,6,7,31
0,11,6,32
0,11,2,31
0,4,5,31
0,11,7,32
0,13,4,29
0,4,10,37
1,9,7,18
0,7,4,35
0,8,2,29
0,2,7,39
0,2,9,21
0,9,5,25
1,8,12,20
0,5,8,40
0,8,7,26
0,13,5,32
0,8,9,39
1,8,11,34
1,10,7,25
1,10,9,22
0,8,8,34
1,6,8,19
0,7,8,41
0,6,5,38
0,5,5,21
0,7,3,43
0,5,5,39
0,5,7,28
0,14,8,47
0,8,8,35
0,4,3,24
1,12,7,25
1,9,14,36
1,12,10,36
1,9,10,27
0,4,6,26
1,12,6,18
1,9,10,30
0,7,6,47
0,6,6,24
0,5,10,42
0,9,7,26
0,6,3,53
0,5,11,49
1,10,8,23
0,14,-0,42
0,8,8,47
0,8,7,23
1,10,10,21
0,5,9,37
0,6,6,30
0,7,4,18
1,7,13,23
0,12,5,36
0,1,1,21
0,7,4,23
0,10,8,37
0,10,3,18
0,5,15,45
1,15,7,22
0,9,6,33
0,9,9,36
1,10,10,31
1,7,10,28
1,3,12,18
0,7,4,37
1,10,12,25
0,6,9,43
0,4,7,24
0,9,12,41
1,6,11,22
0,7,9,30
0,7,5,35
1,11,9,26
0,4,5,32
0,7,7,49
0,6,11,51
0,8,3,25
0,5,3,43
1,11,13,20
1,9,10,18
1,9,12,31
0,10,5,49
0,9,3,25
0,9,6,30
1,7,10,22
0,5,8,52
0,5,11,57
0,13,9,40
0,6,11,33
1,9,6,21
0,6,4,29
0,8,8,29
0,6,8,30
0,9,7,40
0,3,8,35
0,5,6,40
0,6,5,29
0,7,4,18
1,6,11,18
1,10,8,24
0,6,8,25
0,8,5,32
1,7,11,28
0,6,3,18
1,13,10,30
0,1,5,20
0,6,8,26
0,7,6,40
1,8,9,28
0,9,3,28
1,6,14,28
1,9,7,22
1,10,8,18
0,7,6,26
1,10,11,27
1,13,12,19
0,6,7,30
1,13,10,31
1,11,9,18
1,8,14,32
0,3,7,40
1,8,8,24
0,8,-0,18
0,6,12,43
0,8,7,25
1,3,10,19
0,3,10,25
1,9,10,31
1,16,12,39
0,4,3,22
1,9,7,18
0,2,8,37
0,5,7,37
0,3,8,32
1,8,9,18
0,4,6,22
0,7,4,43
1,4,12,29
1,10,11,29
1,15,4,26
0,4,8,19
1,4,12,28
1,11,9,34
0,7,8,24
0,6,2,33
1,6,13,32
1,13,9,36
0,10,8,30
0,5,11,36
1,9,9,19
0,11,6,33
0,6,2,18
0,8,9,32
0,7,7,30
1,7,10,18
1,12,11,27
0,3,6,18
0,5,8,35
1,7,12,35
0,8,6,21
1,7,14,27
0,7,6,33
0,9,9,35
0,5,5,34
0,10,8,39
0,9,3,18
0,10,5,58
1,13,8,18
0,7,6,40
1,9,11,25
1,9,8,23
1,14,13,18
0,6,8,41
1,12,10,27
1,9,9,30
0,7,9,50
0,5,5,44
0,8,6,46
1,5,8,18
1,7,11,18
0,9,10,49
0,7,1,31
1,3,12,25
0,4,11,31
0,5,8,37
0,5,9,39
0,8,8,26
1,9,8,20
0,6,7,33
0,10,8,34
1,9,14,31
1,10,12,27
1,6,12,30
1,1,13,18
0,9,7,37
0,7,9,39
0,9,4,29
1,7,11,25
0,5,8,36
0,6,7,46
0,7,10,31
0,9,7,27
0,8,10,38
0,10,7,34
0,7,9,35
0,13,7,34
0,9,4,18
0,2,11,43
1,4,12,18
1,3,10,18
1,8,9,20
0,12,6,29
0,1,5,29
0,7,8,33
0,4,12,38
0,2,6,44
1,4,10,23
0,5,8,39
1,7,18,43
0,2,9,39
0,7,8,38
1,10,14,43
0,8,7,25
1,5,14,23
0,7,3,24
1,10,13,29
1,4,9,20
0,6,9,45
0,5,8,43
0,6,3,30
1,5,9,18
0,9,0,35
1,8,11,20
1,7,9,23
0,1,6,31
1,7,8,19
1,12,8,32
0,12,5,25
1,12,8,18
0,7,10,30
0,0,12,33
0,10,4,30
0,7,5,18
1,6,12,19
0,7,10,44
1,11,12,34
0,10,9,35
0,8,6,30
0,7,4,29
0,7,7,37
1,8,9,18
0,8,5,26
0,4,6,46
1,8,16,36
0,3,9,24
0,8,6,33
0,6,4,44
0,2,2,40
1,10,9,23
0,7,3,26
1,8,10,18
1,9,8,25
0,8,5,34
0,6,7,28
1,6,11,19
1,12,9,18
0,3,4,23
0,5,7,18
0,10,7,33
0,6,5,30
0,5,1,21
0,9,10,36
0,8,8,34
0,9,9,31
0,8,8,37
0,7,9,43
0,6,11,33
0,4,7,26
0,9,8,31
0,6,3,18
0,1,3,20
0,6,1,28
0,2,6,26
1,5,13,20
0,3,8,21
1,10,5,19
0,3,6,21
1,5,10,22
0,4,7,19
0,8,8,26
0,9,8,42
0,7,8,30
0,9,8,32
0,9,3,34
1,8,7,19
0,4,7,45
0,5,8,27
0,9,9,37
0,10,6,44
0,7,6,18
0,1,9,33
0,9,4,29
0,8,6,38
0,6,9,35
0,4,6,51
0,4,4,27
0,4,7,31
1,10,5,18
0,8,8,39
1,5,8,19
0,11,12,46
1,5,8,18
1,11,9,19
0,8,9,40
0,10,7,42
0,7,8,39
1,3,15,19
0,6,13,37
0,6,6,20
1,8,7,22
0,1,10,20
0,13,4,31
0,9,8,46
0,10,7,33
0,4,11,36
1,7,10,20
0,12,5,36
0,5,11,30
0,6,8,46
1,16,10,41
0,4,6,27
0,10,7,31
0,5,4,21
0,3,9,43
0,7,5,36
0,8,7,32
0,3,9,44
0,4,4,30
1,11,9,24
1,6,15,32
0,6,2,29
0,3,10,32
0,5,11,44
1,10,9,20
0,10,8,39
1,13,10,24
1,12,10,24
1,13,7,21
0,5,8,37
0,8,8,31
0,3,12,38
0,5,6,18
1,12,13,20
0,1,8,26
0,9,6,28
0,12,11,46
0,12,7,34
0,5,8,44
1,6,7,18
0,5,7,27
0,6,5,18
0,8,6,31
0,3,6,36
0,9,8,36
0,5,0,40
0,7,6,22
0,11,12,46
0,9,7,45
1,10,9,25
1,10,7,25
0,9,4,24
0,8,6,43
1,11,14,19
0,5,8,22
0,8,8,33
0,4,7,24
1,6,13,24
0,3,10,23
0,2,9,35
0,10,8,39
0,7,4,37
0,9,3,20
0,3,3,28
0,1,11,30
0,5,9,32
0,8,10,34
0,9,10,51
0,12,6,37
0,10,3,50
0,6,11,32
1,7,9,24
0,10,4,26
0,7,6,34
1,10,14,21
1,12,10,21
0,10,6,34
1,11,7,26
0,9,8,46
0,5,7,41
1,5,10,18
0,4,7,22
1,10,10,32
0,8,8,37
0,11,5,30
0,4,11,33
0,8,11,37
1,9,14,35
0,5,9,33
1,14,10,29
0,5,5,18
0,8,5,28
0,2,10,34
0,7,0,32
1,8,10,23
0,10,9,40
1,7,11,22
1,8,9,27
1,3,10,20
1,10,5,18
0,10,8,43
0,5,8,39
0,4,4,29
0,5,7,18
0,6,8,31
1,8,15,25
0,3,7,18
0,4,5,37
1,7,10,21
0,9,5,22
0,7,11,45
1,8,7,18
0,1,6,18
0,8,7,29
0,8,2,18
0,4,6,32
0,9,7,28
0,6,8,34
1,10,11,32
0,9,7,45
0,14,7,37
0,11,9,46
0,3,5,38
1,14,5,24
1,9,11,31
0,5,4,35
