lfprt,educ,expr,age
0,7,2,21
0,8,6,29
0,3,7,37
1,6,7,18
1,6,9,18
0,2,8,46
0,11,4,27
1,6,12,22
0,6,11,47
0,13,10,50
0,8,6,39
0,7,12,39
0,6,10,36
1,12,11,36
0,4,5,27
1,7,11,30
0,8,7,29
0,5,5,32
0,8,4,35
0,5,5,31
0,9,3,22
0,7,6,28
0,10,5,28
1,8,10,22
1,5,12,29
0,7,6,26
0,7,7,21
0,12,5,45
1,9,11,31
0,7,3,18
0,6,12,34
0,8,9,30
0,4,2,35
0,1,6,38
1,10,6,19
0,7,9,51
1,14,11,35
1,13,7,18
1,11,6,23
0,6,-0,28
0,7,6,42
0,11,11,45
0,10,5,33
0,5,9,35
1,8,9,20
0,8,3,34
0,4,7,18
1,11,10,32
0,2,9,44
1,4,9,19
0,7,8,30
0,8,5,22
0,4,9,33
1,11,8,29
0,7,7,23
0,5,3,52
0,8,8,26
0,6,5,18
0,2,12,27
0,1,9,21
1,8,13,22
0,6,8,45
0,3,7,18
0,9,6,25
0,9,6,23
0,5,6,18
1,11,12,41
0,6,4,50
0,7,10,33
0,7,7,23
1,9,12,39
0,11,3,32
0,8,8,29
0,8,4,40
1,8,6,18
0,5,7,39
0,7,6,43
0,4,9,37
0,10,8,45
0,7,8,32
0,4,3,43
0,10,6,26
0,8,6,28
0,9,7,45
0,8,7,33
0,4,10,31
0,3,8,35
1,6,11,30
1,10,11,35
0,4,3,18
0,9,4,18
1,10,5,18
0,9,8,42
0,11,4,30
0,9,8,31
1,7,9,19
0,4,7,28
0,1,6,39
