lfprt,educ,expr,age
1,6,8,18
0,5,8,31
1,12,9,23
0,10,7,35
0,3,6,28
1,11,7,27
0,7,6,19
1,13,4,18
0,2,6,49
0,11,6,44
1,9,11,28
0,4,12,45
0,12,6,35
1,8,8,18
0,7,13,39
0,10,2,38
1,8,15,36
0,10,5,31
0,4,5,28
1,6,10,18
1,13,12,44
0,5,0,30
0,7,3,18
0,5,9,32
0,6,4,27
0,6,8,32
0,5,8,34
0,2,7,30
0,5,5,26
0,12,3,21
1,11,9,30
1,9,12,26
1,14,9,31
0,8,5,44
0,8,9,38
0,10,8,44
1,9,14,37
1,13,12,30
0,10,9,42
0,8,8,42
1,5,10,18
1,10,12,37
1,11,9,18
0,8,10,36
0,6,11,45
1,11,8,29
0,7,7,38
0,7,4,47
0,11,7,39
1,9,11,27
1,10,11,33
1,8,14,20
0,8,11,43
0,2,7,22
0,4,3,27
0,12,11,46
0,10,9,46
1,10,7,18
0,12,6,31
0,8,7,41
0,10,8,39
1,8,7,18
0,5,3,18
0,-0,11,34
0,9,7,31
1,8,10,24
0,10,7,33
0,2,2,23
0,2,13,35
0,7,3,27
0,7,6,18
0,6,4,34
0,5,10,39
0,7,7,46
0,9,8,30
0,8,6,27
0,7,6,27
1,8,8,18
1,12,11,30
1,7,10,22
0,8,6,34
1,12,10,18
0,6,2,20
0,12,6,30
0,6,4,22
0,6,6,18
0,5,7,47
1,9,12,18
0,9,5,27
1,10,15,18
0,4,7,31
0,6,9,29
1,12,11,28
0,4,8,37
0,5,8,28
0,9,11,52
1,3,10,18
0,9,8,33
1,13,6,18
0,9,8,33
0,4,8,27
0,4,7,18
0,13,11,48
1,9,9,18
0,7,7,34
0,5,5,29
0,8,2,18
0,8,8,35
1,9,16,46
0,7,3,41
1,6,12,18
1,12,5,20
0,4,8,27
1,11,8,30
0,3,7,30
0,13,3,28
0,11,3,37
0,6,4,34
0,10,7,57
0,8,9,51
0,11,9,40
0,7,7,28
0,9,8,32
0,4,6,27
1,11,13,35
0,8,6,36
1,8,9,18
0,6,9,25
0,6,6,35
0,8,3,43
1,11,10,31
0,1,9,24
1,12,3,18
1,14,4,23
0,6,4,22
0,6,7,41
1,8,10,18
0,4,8,31
1,11,9,23
1,6,9,23
0,5,9,46
0,10,6,39
0,6,9,29
0,5,10,30
0,9,5,28
0,5,13,48
1,10,5,18
1,10,9,24
0,1,8,32
0,7,7,35
0,6,9,32
1,10,12,18
0,5,8,27
0,9,10,34
0,8,8,39
0,9,7,34
1,7,12,35
0,8,7,34
0,8,-0,20
1,8,10,29
0,5,7,33
0,5,2,42
0,-0,9,30
1,6,13,18
0,11,6,29
0,6,4,30
0,9,1,18
1,10,9,25
1,11,11,32
0,7,7,24
0,7,10,45
0,5,9,40
1,9,12,39
0,8,2,33
0,9,6,37
1,5,10,18
1,15,8,22
0,7,4,19
0,6,5,26
0,7,6,39
1,11,10,18
0,5,8,23
0,9,6,32
0,4,9,37
0,7,5,18
0,0,9,44
0,2,10,33
0,5,7,38
0,4,-0,38
1,12,6,18
0,5,4,29
1,6,12,21
0,5,10,47
0,5,7,31
0,7,7,27
1,8,8,21
0,7,2,27
0,7,4,19
0,8,5,27
0,5,8,34
0,3,11,38
1,12,8,23
1,6,10,26
0,10,11,45
0,5,8,42
0,7,4,22
1,3,11,18
0,13,7,41
0,6,3,36
0,6,7,24
0,8,8,38
1,8,12,23
0,9,14,49
0,8,3,27
1,13,4,21
1,10,7,25
0,3,7,27
0,10,8,34
1,7,13,28
1,6,11,24
0,4,3,19
0,10,5,43
0,5,2,18
0,6,7,48
1,7,11,23
1,6,13,36
1,10,7,18
1,8,7,18
0,10,9,33
0,7,11,34
0,7,5,20
0,6,8,32
0,9,6,32
0,12,4,35
0,11,2,53
1,8,8,20
0,7,9,27
0,12,9,53
0,5,4,32
0,6,2,38
0,12,7,37
0,3,5,45
0,7,6,39
1,9,14,18
1,14,16,41
0,7,9,33
0,6,10,38
0,6,4,41
0,10,6,25
0,6,5,50
1,13,10,35
1,4,11,24
0,10,6,34
1,8,6,18
0,5,5,18
0,9,8,36
0,6,8,28
0,2,5,29
1,5,10,21
0,9,6,30
0,3,7,25
0,7,5,27
0,8,6,28
0,7,10,31
1,3,11,18
1,10,8,25
0,12,6,39
0,13,7,43
1,12,8,26
0,8,6,34
0,6,6,26
0,12,5,33
0,8,7,25
0,4,7,29
0,9,7,38
0,7,8,38
0,6,8,30
1,13,4,18
0,6,9,47
1,10,11,27
1,11,8,29
0,14,7,41
1,10,6,18
0,7,9,29
0,10,7,49
1,5,13,18
0,13,10,59
0,3,4,45
0,6,9,58
0,9,5,26
0,10,6,43
0,7,7,46
0,8,6,39
0,-0,9,33
0,7,2,18
0,8,12,41
1,5,12,18
0,11,6,26
0,6,0,29
0,9,8,41
0,5,9,30
1,9,9,18
1,8,14,30
0,5,9,29
0,12,5,39
0,3,5,20
1,8,6,18
1,10,11,31
0,5,7,25
1,9,9,20
0,11,12,54
0,5,4,30
0,4,7,36
1,7,10,23
0,5,9,30
0,5,10,35
0,6,10,33
0,6,9,29
0,5,6,18
1,8,12,27
0,11,9,38
0,9,4,38
0,5,7,43
1,9,10,29
0,6,9,45
0,6,8,27
0,7,3,18
1,11,11,29
0,3,3,41
1,7,7,18
1,9,10,18
1,3,10,18
1,11,7,18
1,13,9,37
0,12,4,32
0,8,14,51
0,10,5,39
0,6,5,21
0,8,4,18
0,9,3,19
0,-0,9,35
0,6,2,32
0,9,9,34
0,4,6,31
0,7,5,19
1,10,9,32
0,7,4,33
0,8,6,35
1,9,10,23
0,5,11,36
0,9,6,25
1,9,10,18
0,2,1,42
0,11,3,38
0,4,11,38
0,4,8,48
0,9,3,18
0,9,9,33
0,2,5,18
0,1,7,23
1,8,6,18
0,7,5,47
0,8,8,27
0,6,10,37
1,11,12,28
0,8,9,36
0,5,-0,55
1,4,12,27
0,5,10,59
1,11,6,23
0,5,8,30
1,12,10,26
0,5,10,31
0,7,6,43
0,11,6,46
0,14,5,43
0,4,8,18
0,11,5,36
0,6,4,18
1,9,9,27
0,4,6,34
0,2,9,25
0,3,6,18
1,12,11,25
1,8,7,20
0,13,4,33
1,8,13,33
1,8,6,18
0,3,4,43
0,6,3,32
0,11,0,35
0,8,9,45
1,9,11,25
0,4,6,18
0,8,1,33
0,10,5,28
0,9,-0,37
0,4,4,35
0,8,8,26
0,7,8,26
0,5,6,21
0,6,3,46
1,8,11,18
1,12,5,21
0,8,5,21
1,5,11,18
0,3,7,35
0,3,11,26
1,12,9,29
1,12,7,18
0,9,9,32
1,5,15,19
1,8,9,19
0,12,5,37
0,8,4,44
0,4,7,40
0,8,6,27
0,7,1,18
0,11,4,23
0,7,9,42
1,6,13,26
0,6,10,37
0,7,7,31
0,5,7,42
1,10,6,20
0,10,9,38
0,7,8,29
0,11,4,41
1,10,7,18
0,7,7,51
0,4,6,31
1,11,8,30
0,6,8,37
0,3,7,39
0,9,10,35
0,12,7,33
0,7,6,24
1,5,12,25
1,9,5,18
0,6,7,25
0,12,7,57
1,3,14,18
0,5,12,40
0,7,11,33
1,7,10,23
1,6,7,18
0,5,3,25
0,6,11,38
1,11,7,28
0,8,7,38
0,9,7,30
1,8,13,21
1,11,11,34
1,9,11,19
0,9,7,39
1,8,8,21
0,12,13,51
0,5,6,18
1,9,12,29
0,8,8,28
0,3,7,19
1,5,12,31
0,8,4,27
0,7,6,44
1,12,7,20
0,9,9,33
0,12,-0,18
0,9,3,25
0,11,7,37
0,10,8,38
1,7,9,21
0,6,7,39
1,11,8,31
1,10,10,29
0,6,8,22
0,6,7,24
0,10,5,47
1,10,11,34
0,7,9,46
0,6,4,37
0,11,7,33
0,8,5,27
0,12,6,35
1,10,14,18
0,4,8,38
0,7,8,44
0,5,8,34
1,12,10,28
1,10,12,22
0,6,1,29
1,14,9,23
0,5,6,20
0,7,11,38
0,7,5,39
0,7,9,43
1,12,10,34
0,6,4,28
1,8,8,25
0,6,11,41
0,15,3,52
0,11,7,38
0,9,5,24
0,7,-0,23
1,7,11,24
0,4,5,34
0,8,5,43
0,8,2,32
0,4,3,28
1,4,11,20
1,11,8,21
1,9,16,19
0,2,9,24
0,5,3,41
0,9,6,27
0,9,3,41
0,7,4,32
0,5,5,32
0,8,5,26
1,10,10,29
0,4,6,39
0,9,6,44
0,0,1,28
0,10,6,24
0,7,14,46
0,4,11,38
0,8,8,54
0,5,9,41
1,8,11,23
0,6,4,22
0,10,6,42
0,6,10,48
0,10,3,18
0,10,6,29
0,8,10,33
0,5,8,34
0,6,11,44
0,9,7,30
0,10,6,36
0,5,6,32
0,9,5,21
0,4,4,18
0,9,10,35
0,8,2,28
0,11,1,28
0,5,8,45
0,6,12,34
1,9,8,25
1,3,11,18
1,5,12,27
0,11,2,27
1,12,6,25
1,10,5,18
1,9,9,18
0,9,9,45
1,11,13,19
0,8,7,40
1,12,7,26
0,5,8,24
0,4,13,58
0,9,6,24
0,2,9,47
0,5,10,38
0,7,10,42
0,9,-0,18
0,7,0,40
0,8,9,29
1,12,10,30
0,8,2,32
0,5,7,18
1,11,9,18
0,8,7,33
1,9,12,29
1,7,11,18
0,6,9,33
0,5,9,41
0,6,5,18
0,12,6,31
0,6,9,29
0,-0,11,37
0,7,12,45
0,13,1,33
0,5,9,26
1,7,7,18
0,8,6,20
1,9,9,26
0,6,7,35
0,5,3,18
1,14,8,34
1,5,10,18
1,9,10,26
1,9,10,33
0,12,6,32
0,7,10,33
1,14,8,37
1,6,13,22
0,9,4,33
0,12,9,40
0,10,8,57
0,8,4,18
1,7,12,33
0,9,7,32
0,10,8,41
0,4,5,34
0,8,4,46
0,9,8,31
0,5,5,28
1,10,8,26
1,3,11,18
0,3,8,39
0,9,8,32
0,6,3,45
0,5,12,52
0,4,4,40
0,4,8,18
0,10,6,27
0,3,9,25
0,4,6,45
0,10,9,43
0,11,5,36
1,12,7,20
0,8,10,36
0,3,5,31
0,8,7,36
0,5,12,34
0,5,7,36
0,4,7,31
0,5,-0,25
1,10,14,38
0,8,3,18
1,10,8,29
0,11,6,43
1,8,13,32
0,7,2,23
0,7,5,18
0,11,7,38
0,7,9,49
1,9,5,18
0,6,12,50
1,12,10,18
0,10,7,31
0,7,6,34
0,5,4,30
1,5,10,23
0,3,1,42
0,3,6,28
0,5,2,23
1,9,10,26
1,8,7,18
0,9,6,24
0,5,5,33
0,8,13,44
0,8,6,53
1,10,15,28
1,10,9,18
1,11,7,25
0,9,6,34
0,11,7,38
0,4,11,38
0,5,9,30
0,10,9,37
0,1,9,27
0,9,6,25
0,9,9,34
1,9,10,30
1,11,9,31
1,7,14,31
0,11,2,21
1,10,7,18
0,5,6,23
0,8,6,36
0,7,1,32
0,9,2,21
0,5,3,50
0,0,5,25
0,6,5,32
0,3,5,35
0,4,13,47
1,10,10,18
0,8,8,43
0,8,5,40
1,7,12,30
0,8,8,37
0,6,6,33
0,5,5,24
0,3,13,56
0,8,6,41
0,4,12,34
0,11,8,35
0,7,2,23
0,6,4,20
0,6,4,26
1,10,11,36
0,8,9,38
0,3,7,22
0,4,7,23
0,9,7,28
0,9,8,39
0,10,3,23
0,8,3,18
0,6,7,33
1,8,16,48
0,1,7,18
0,3,7,47
0,5,4,23
0,4,6,29
1,13,8,26
0,8,8,35
0,9,8,36
0,9,7,31
0,9,10,36
1,7,7,18
0,2,9,38
1,5,8,18
0,5,9,31
0,12,1,18
1,10,8,18
0,9,10,39
0,7,8,32
0,12,6,32
1,8,7,21
0,11,10,40
0,1,8,37
1,9,12,18
0,7,6,46
