lfprt,educ,expr,age
0,3,4,19
0,7,7,30
0,8,9,31
1,9,10,21
0,1,7,18
0,12,5,39
0,4,7,39
0,7,5,18
0,12,3,30
0,3,6,40
1,9,10,29
0,8,6,30
0,4,7,35
0,8,7,39
0,8,4,18
0,10,14,50
0,7,6,52
0,8,5,42
1,5,9,20
1,9,8,26
0,5,5,31
1,11,13,30
0,12,5,25
0,5,6,34
0,3,11,37
0,7,7,32
0,7,7,33
0,3,9,40
0,7,6,20
1,12,9,27
0,5,10,26
0,8,11,51
1,13,14,46
1,8,10,30
0,6,6,24
1,8,13,40
0,5,2,41
0,3,10,45
0,7,7,35
0,9,9,36
0,9,4,22
0,8,6,39
0,8,9,47
1,9,17,36
0,2,3,18
1,6,10,20
1,7,9,26
0,4,6,46
0,9,5,22
1,15,12,31
0,2,12,28
0,5,10,28
0,7,9,27
0,5,9,35
0,9,3,45
0,5,6,29
0,10,6,24
0,6,4,33
1,9,11,32
0,4,3,24
0,10,9,36
0,1,13,45
1,11,10,28
0,8,-0,22
1,1,12,18
0,10,5,37
0,0,7,26
0,11,12,44
0,10,8,32
0,6,6,34
0,5,7,31
1,15,11,18
0,5,5,40
0,9,7,31
1,7,12,24
0,6,9,35
0,0,6,18
1,5,11,21
1,6,9,18
0,7,8,52
0,2,2,25
0,7,1,29
1,10,8,22
0,11,2,35
0,6,9,44
1,13,9,31
1,8,10,22
0,9,8,41
0,10,12,47
0,2,11,35
0,4,8,18
1,10,7,24
0,7,6,43
1,9,14,36
1,13,7,24
0,3,7,30
0,7,11,36
0,7,9,31
0,9,13,43
0,2,4,32
0,8,2,18
1,10,9,25
0,7,5,18
0,5,6,25
1,15,12,40
0,9,5,28
1,11,10,32
0,7,6,37
0,8,3,32
0,9,4,43
0,4,7,18
0,10,6,44
1,6,11,18
1,13,8,18
1,8,15,35
0,11,5,30
0,11,11,49
0,7,6,39
1,8,11,21
0,6,11,37
0,4,7,21
1,7,8,18
0,2,7,35
1,9,7,18
0,3,5,44
1,8,6,19
1,6,14,26
1,9,13,21
0,8,11,43
0,6,9,27
1,12,12,32
0,8,6,39
0,7,2,26
0,5,10,48
0,7,7,36
0,10,3,26
0,3,6,19
0,13,3,31
1,7,12,23
0,9,5,29
0,6,8,32
0,4,5,54
1,9,6,18
0,4,8,42
0,7,4,35
0,8,9,44
0,7,8,30
0,4,11,41
0,6,2,36
0,9,0,32
0,5,8,31
0,1,8,20
0,2,6,31
1,6,10,26
0,6,8,29
0,5,6,42
0,11,12,46
0,13,5,36
1,11,10,25
0,10,10,44
0,6,9,31
1,6,9,22
0,7,8,45
0,7,4,42
0,11,3,40
0,7,10,40
0,3,11,38
1,12,12,33
0,6,4,32
0,4,4,25
0,7,7,30
0,5,10,27
0,8,5,34
0,8,7,34
0,10,8,35
0,7,7,27
0,3,8,35
0,6,11,31
0,10,2,34
1,11,10,37
0,8,2,36
0,8,5,34
1,6,9,18
0,9,2,43
0,8,10,35
0,6,7,27
1,8,10,29
0,5,9,43
0,12,1,32
0,10,4,27
0,8,5,37
0,5,12,42
1,7,11,32
0,7,9,29
0,4,8,53
1,8,9,18
1,6,13,31
0,10,3,18
1,8,7,18
1,9,5,18
0,12,8,48
1,10,12,18
0,10,9,34
0,4,7,28
0,5,6,24
0,3,7,43
0,8,4,36
0,8,3,33
0,6,5,37
0,12,6,47
0,9,10,41
0,8,4,26
0,7,7,24
0,12,3,32
0,7,7,35
1,10,11,25
0,12,4,34
0,4,4,29
1,6,11,28
0,8,6,41
0,3,11,48
0,10,7,40
1,7,16,35
0,7,10,32
0,6,7,36
1,5,10,18
0,6,7,44
0,9,5,29
1,8,11,29
0,5,7,38
1,12,14,18
1,8,7,22
0,11,1,28
1,8,6,18
0,8,9,49
0,6,6,31
0,14,3,39
1,9,8,26
1,7,10,28
0,8,7,37
1,8,7,20
0,9,9,51
0,11,7,36
0,9,8,33
0,9,3,33
0,12,9,46
0,2,8,21
1,7,10,18
1,9,6,18
1,8,9,20
0,9,6,41
1,10,7,18
0,8,2,31
1,14,9,20
0,9,5,28
0,4,6,24
0,4,5,24
0,7,5,23
0,13,2,29
0,8,3,18
0,2,5,32
0,6,6,21
0,15,3,41
0,7,7,46
0,6,7,21
0,10,5,39
0,12,5,40
1,5,11,19
0,8,5,34
0,1,10,22
0,9,8,48
1,6,12,30
0,13,5,30
0,5,8,30
0,6,8,49
0,8,-0,19
1,7,8,18
1,6,13,28
0,10,8,37
0,4,8,21
1,9,12,24
1,13,11,26
0,6,2,29
0,4,10,39
0,8,3,26
0,1,13,44
0,5,7,28
0,4,6,44
1,13,10,18
0,7,4,29
0,5,6,43
0,11,9,41
0,9,8,42
0,4,8,33
0,5,10,49
0,6,4,34
1,7,7,18
1,11,7,26
1,8,6,18
0,5,10,34
0,9,5,34
0,2,10,32
0,5,7,18
1,7,16,26
0,4,6,18
1,8,10,25
0,8,9,31
1,11,13,34
0,6,12,38
0,5,5,37
1,10,8,25
1,7,14,34
0,10,8,44
0,6,3,30
0,2,8,45
1,12,13,26
0,2,7,44
0,7,2,26
0,-0,10,33
0,7,7,22
1,8,9,22
0,3,2,22
0,7,6,18
0,6,5,18
0,2,6,30
0,8,3,30
0,6,2,38
0,4,5,34
1,5,14,28
0,4,8,29
0,6,7,24
1,2,12,20
1,8,10,26
1,8,14,21
0,8,5,29
1,8,8,24
0,8,7,29
1,8,10,18
0,9,7,33
1,10,9,18
1,11,7,24
0,7,10,38
0,4,4,60
1,14,6,18
1,10,7,23
0,4,6,18
0,5,8,31
0,8,6,29
0,3,8,35
1,11,11,35
0,10,7,35
0,9,6,23
0,6,6,30
1,8,8,21
0,5,7,18
1,10,5,18
0,8,4,39
0,5,10,36
0,6,8,44
0,8,7,25
0,10,6,25
0,9,6,23
0,7,9,40
0,5,5,24
1,8,13,28
0,9,8,33
1,10,12,27
0,8,8,45
0,2,9,40
0,8,3,28
0,8,9,36
0,3,2,40
1,10,9,32
1,12,8,21
0,4,7,44
0,7,6,40
0,5,6,24
1,8,6,18
1,7,7,19
0,11,5,36
0,7,5,42
1,6,11,22
0,10,0,30
0,7,8,25
0,8,8,27
0,2,8,18
1,10,11,30
0,4,9,25
0,7,3,30
0,4,6,40
0,13,6,32
0,7,7,34
0,5,11,45
1,10,10,21
1,9,7,21
0,5,6,40
1,12,10,18
0,3,9,44
1,10,12,24
1,8,9,23
0,7,5,29
1,6,11,24
1,10,8,27
1,12,7,18
1,9,14,30
0,6,4,38
0,10,12,42
0,7,9,34
1,9,8,18
0,6,6,25
1,8,9,18
0,11,5,42
0,8,7,28
0,13,9,39
1,9,9,28
0,7,7,37
0,7,6,21
0,7,4,22
0,5,6,35
0,3,8,18
1,15,10,29
0,11,7,29
0,8,6,41
0,2,10,30
1,10,8,18
0,5,7,22
0,5,7,28
0,5,6,39
1,12,10,30
0,7,7,41
1,5,11,27
1,10,8,21
0,7,10,32
1,9,7,20
0,6,3,26
0,9,6,46
0,14,1,43
0,3,11,50
0,4,11,32
0,4,4,18
1,12,7,27
1,8,8,18
0,5,6,31
1,9,13,32
1,11,7,18
1,12,10,33
0,10,4,27
1,4,9,18
1,16,8,18
1,8,10,31
1,7,10,29
0,7,12,52
0,11,6,26
1,8,10,25
0,7,5,35
1,10,5,18
0,9,7,40
0,4,10,26
1,10,12,18
0,11,5,25
0,9,8,36
0,9,5,32
1,5,13,18
0,5,5,40
0,8,6,34
1,6,14,32
1,12,10,33
0,7,15,48
0,6,12,38
1,6,10,18
0,10,6,36
0,5,3,21
0,12,6,35
0,12,5,28
0,4,11,31
0,8,3,33
0,7,2,18
0,3,5,46
0,7,-0,22
0,5,7,25
0,9,8,30
0,5,5,18
0,5,7,29
1,8,8,25
1,9,11,24
1,9,10,29
0,9,10,36
0,3,7,26
1,13,8,21
0,7,6,24
0,9,6,41
0,3,4,42
0,7,6,23
0,8,7,39
0,10,6,40
0,8,1,32
1,8,9,25
0,6,7,33
0,4,13,50
0,7,13,58
1,5,14,24
0,7,5,33
0,11,5,30
0,7,8,34
1,16,17,18
1,11,9,29
1,15,8,27
0,8,9,37
0,5,7,22
1,12,11,30
0,3,8,40
0,5,7,36
1,7,7,18
1,14,10,35
0,8,7,30
0,5,7,40
0,1,10,18
0,11,7,37
0,12,10,45
1,8,10,25
0,6,8,35
0,4,8,18
0,4,7,22
0,10,6,39
0,6,12,34
0,6,10,38
0,10,8,30
0,8,13,44
1,9,12,18
0,6,7,46
0,4,3,23
0,10,5,36
0,10,4,21
1,14,6,27
0,6,9,29
0,5,6,37
0,7,6,46
1,9,8,23
1,10,11,23
0,5,8,52
0,8,5,36
0,6,14,40
0,8,0,32
0,6,7,41
0,6,9,34
0,9,5,43
0,7,7,37
0,8,13,44
0,7,1,37
0,11,6,35
0,9,5,37
1,16,10,37
1,7,12,34
0,5,13,47
0,9,4,35
0,6,8,37
0,7,8,39
0,6,5,45
1,10,7,18
0,7,5,18
0,3,10,30
0,12,4,34
0,3,9,36
0,8,6,30
0,9,6,49
1,7,10,29
0,7,8,30
0,8,8,29
0,6,7,53
0,6,9,41
0,6,7,25
1,9,10,31
0,11,5,38
0,7,3,37
1,4,14,18
0,5,8,31
1,9,15,31
0,10,6,28
0,4,9,37
0,8,2,31
1,4,9,18
1,7,11,32
0,6,5,18
0,10,6,32
0,11,6,32
0,6,4,43
0,9,2,18
0,5,6,31
0,6,4,18
1,10,12,38
0,7,2,43
0,5,12,32
0,7,3,22
0,7,3,20
0,6,4,30
0,6,6,24
0,3,6,61
0,5,8,35
0,9,7,29
0,7,4,26
